kmeans3,kmeans4,kmeans5,kmeans6,lat,lon
#004d00,#004d00,#004d00,#004d00,40.868024,-73.923167
#004d00,#004d00,#004d00,#004d00,40.868368,-73.926294
#004d00,#004d00,#004d00,#004d00,40.867609,-73.856027
#004d00,#004d00,#004d00,#004d00,40.857868,-73.838264
#004d00,#004d00,#004d00,#004d00,40.862686,-73.835072
#004d00,#004d00,#004d00,#004d00,40.862735,-73.845687
#004d00,#004d00,#004d00,#004d00,40.862394,-73.849103
#004d00,#004d00,#004d00,#004d00,40.859246,-73.845564
#004d00,#004d00,#004d00,#004d00,40.861117,-73.851725
#004d00,#004d00,#004d00,#004d00,40.860948,-73.840007
#004d00,#004d00,#004d00,#004d00,40.86749,-73.849644
#004d00,#004d00,#004d00,#004d00,40.868184,-73.854752
#004d00,#004d00,#004d00,#004d00,40.862329,-73.83982
#004d00,#004d00,#004d00,#004d00,40.859599,-73.847294
#004d00,#004d00,#004d00,#004d00,40.868385,-73.846209
#004d00,#004d00,#004d00,#004d00,40.865763,-73.850895
#004d00,#004d00,#004d00,#004d00,40.864665,-73.836126
#004d00,#004d00,#004d00,#004d00,40.866397,-73.840774
#004d00,#004d00,#004d00,#004d00,40.861934,-73.839037
#004d00,#004d00,#004d00,#004d00,40.866154,-73.861321
#004d00,#004d00,#004d00,#004d00,40.870123,-73.848854
#004d00,#004d00,#004d00,#004d00,40.868512,-73.85098
#004d00,#004d00,#004d00,#004d00,40.866903,-73.839818
#004d00,#004d00,#004d00,#004d00,40.859623,-73.839111
#004d00,#004d00,#004d00,#004d00,40.86579,-73.850124
#004d00,#004d00,#004d00,#004d00,40.862675,-73.834396
#004d00,#004d00,#004d00,#004d00,40.862396,-73.848146
#004d00,#004d00,#004d00,#004d00,40.861301,-73.840937
#004d00,#004d00,#004d00,#004d00,40.865457,-73.85068
#004d00,#004d00,#004d00,#004d00,40.866725,-73.839824
#004d00,#004d00,#004d00,#004d00,40.86087,-73.84581
#004d00,#004d00,#004d00,#004d00,40.868933,-73.843512
#004d00,#004d00,#004d00,#004d00,40.859661,-73.85576
#004d00,#004d00,#004d00,#004d00,40.866007,-73.840652
#004d00,#004d00,#004d00,#004d00,40.865649,-73.838918
#004d00,#004d00,#004d00,#004d00,40.86964,-73.860216
#004d00,#004d00,#004d00,#004d00,40.868331,-73.86039
#004d00,#004d00,#004d00,#004d00,40.8606,-73.837189
#004d00,#004d00,#004d00,#004d00,40.859375,-73.852078
#004d00,#004d00,#004d00,#004d00,40.870342,-73.854679
#004d00,#004d00,#004d00,#004d00,40.83165,-73.872179
#004d00,#004d00,#004d00,#004d00,40.833355,-73.88024
#004d00,#004d00,#004d00,#004d00,40.83244,-73.869561
#004d00,#004d00,#004d00,#004d00,40.8336,-73.869755
#004d00,#004d00,#004d00,#004d00,40.833521,-73.866576
#004d00,#004d00,#004d00,#004d00,40.834674,-73.874797
#004d00,#004d00,#004d00,#004d00,40.835455,-73.864322
#004d00,#004d00,#004d00,#004d00,40.831341,-73.875928
#004d00,#004d00,#004d00,#004d00,40.828982,-73.882195
#004d00,#004d00,#004d00,#004d00,40.838233,-73.868179
#004d00,#004d00,#004d00,#004d00,40.837766,-73.867372
#004d00,#004d00,#004d00,#004d00,40.832727,-73.865458
#004d00,#004d00,#004d00,#004d00,40.838141,-73.869983
#004d00,#004d00,#004d00,#004d00,40.836262,-73.869605
#004d00,#004d00,#004d00,#004d00,40.834558,-73.872859
#004d00,#004d00,#004d00,#004d00,40.83717,-73.864327
#004d00,#004d00,#004d00,#004d00,40.725078,-73.992422
#004d00,#004d00,#004d00,#004d00,40.736912,-74.006809
#004d00,#004d00,#004d00,#004d00,40.738763,-74.002185
#004d00,#004d00,#004d00,#004d00,40.734864,-74.002985
#004d00,#004d00,#004d00,#004d00,40.738172,-74.006158
#004d00,#004d00,#004d00,#004d00,40.736913,-74.00726
#004d00,#004d00,#004d00,#004d00,40.73468,-73.998333
#004d00,#004d00,#004d00,#004d00,40.728483,-74.010763
#004d00,#004d00,#004d00,#004d00,40.731003,-74.009042
#004d00,#004d00,#004d00,#004d00,40.731001,-73.99356
#004d00,#004d00,#004d00,#004d00,40.738173,-74.007153
#004d00,#004d00,#004d00,#004d00,40.730232,-74.000935
#004d00,#004d00,#004d00,#004d00,40.73684,-74.004021
#004d00,#004d00,#004d00,#004d00,40.732015,-73.99661
#004d00,#004d00,#004d00,#004d00,40.738787,-74.006163
#004d00,#004d00,#004d00,#004d00,40.736308,-73.996638
#004d00,#004d00,#004d00,#004d00,40.72881,-73.998229
#004d00,#004d00,#004d00,#004d00,40.733564,-73.997508
#004d00,#004d00,#004d00,#004d00,40.737176,-74.005376
#004d00,#004d00,#004d00,#004d00,40.734042,-74.000087
#004d00,#004d00,#004d00,#004d00,40.732278,-74.005427
#004d00,#004d00,#004d00,#004d00,40.731399,-74.002276
#004d00,#004d00,#004d00,#004d00,40.73739,-74.008138
#004d00,#004d00,#004d00,#004d00,40.725416,-73.994618
#004d00,#004d00,#004d00,#004d00,40.734363,-74.006934
#004d00,#004d00,#004d00,#004d00,40.733789,-74.007376
#004d00,#004d00,#004d00,#004d00,40.734774,-74.008822
#004d00,#004d00,#004d00,#004d00,40.731225,-74.003771
#004d00,#004d00,#004d00,#004d00,40.731255,-74.001105
#004d00,#004d00,#004d00,#004d00,40.738163,-74.003176
#004d00,#004d00,#004d00,#004d00,40.731366,-73.990727
#004d00,#004d00,#004d00,#004d00,40.735151,-73.993889
#004d00,#004d00,#004d00,#004d00,40.741171,-74.008749
#004d00,#004d00,#004d00,#004d00,40.733288,-74.005169
#004d00,#004d00,#004d00,#004d00,40.73521,-74.008322
#004d00,#004d00,#004d00,#004d00,40.72858,-73.999602
#004d00,#004d00,#004d00,#004d00,40.732664,-73.993537
#004d00,#004d00,#004d00,#004d00,40.735772,-74.003362
#004d00,#004d00,#004d00,#004d00,40.707072,-73.912917
#004d00,#004d00,#004d00,#004d00,40.703588,-73.896815
#004d00,#004d00,#004d00,#004d00,40.710588,-73.898058
#004d00,#004d00,#004d00,#004d00,40.701537,-73.901298
#004d00,#004d00,#004d00,#004d00,40.706038,-73.904306
#004d00,#004d00,#004d00,#004d00,40.696241,-73.902051
#004d00,#004d00,#004d00,#004d00,40.7015,-73.896487
#004d00,#004d00,#004d00,#004d00,40.701674,-73.894965
#004d00,#004d00,#004d00,#004d00,40.700655,-73.895446
#004d00,#004d00,#004d00,#004d00,40.69894,-73.902925
#004d00,#004d00,#004d00,#004d00,40.711708,-73.901779
#004d00,#004d00,#004d00,#004d00,40.707052,-73.912308
#004d00,#004d00,#004d00,#004d00,40.706632,-73.903859
#004d00,#004d00,#004d00,#004d00,40.699138,-73.903857
#004d00,#004d00,#004d00,#004d00,40.704544,-73.913125
#004d00,#004d00,#004d00,#004d00,40.705115,-73.889766
#004d00,#004d00,#004d00,#004d00,40.709231,-73.89386
#004d00,#004d00,#004d00,#004d00,40.695678,-73.901621
#004d00,#004d00,#004d00,#004d00,40.70759,-73.895041
#004d00,#004d00,#004d00,#004d00,40.704471,-73.906064
#004d00,#004d00,#004d00,#004d00,40.705548,-73.889311
#004d00,#004d00,#004d00,#004d00,40.702767,-73.912402
#004d00,#004d00,#004d00,#004d00,40.699423,-73.901341
#004d00,#004d00,#004d00,#004d00,40.702507,-73.895654
#004d00,#004d00,#004d00,#004d00,40.712795,-73.912086
#004d00,#004d00,#004d00,#004d00,40.71138,-73.919629
#004d00,#004d00,#004d00,#004d00,40.696358,-73.904327
#004d00,#004d00,#004d00,#004d00,40.70604,-73.891727
#004d00,#004d00,#004d00,#004d00,40.700692,-73.898493
#004d00,#004d00,#004d00,#004d00,40.71015,-73.914731
#004d00,#004d00,#004d00,#004d00,40.710932,-73.905096
#004d00,#004d00,#004d00,#004d00,40.706713,-73.898518
#004d00,#004d00,#004d00,#004d00,40.70879,-73.899651
#004d00,#004d00,#004d00,#004d00,40.711285,-73.894148
#004d00,#004d00,#004d00,#004d00,40.700826,-73.896429
#004d00,#004d00,#004d00,#004d00,40.7095,-73.899816
#004d00,#004d00,#004d00,#004d00,40.707411,-73.899167
#004d00,#004d00,#004d00,#004d00,40.698529,-73.903187
#004d00,#004d00,#004d00,#004d00,40.701773,-73.895542
#004d00,#004d00,#004d00,#004d00,40.702864,-73.903979
#004d00,#004d00,#004d00,#004d00,40.701446,-73.905263
#004d00,#004d00,#004d00,#004d00,40.713573,-73.906221
#004d00,#004d00,#004d00,#004d00,40.702191,-73.896741
#004d00,#004d00,#004d00,#004d00,40.704601,-73.905307
#004d00,#004d00,#004d00,#004d00,40.711251,-73.895444
#004d00,#004d00,#004d00,#004d00,40.707089,-73.904579
#004d00,#004d00,#004d00,#004d00,40.712062,-73.905769
#004d00,#004d00,#004d00,#004d00,40.705854,-73.908061
#004d00,#004d00,#004d00,#004d00,40.698798,-73.908293
#004d00,#004d00,#004d00,#004d00,40.700277,-73.900514
#004d00,#004d00,#004d00,#004d00,40.69904,-73.901209
#004d00,#004d00,#004d00,#004d00,40.702213,-73.910747
#004d00,#004d00,#004d00,#004d00,40.703595,-73.911978
#004d00,#004d00,#004d00,#004d00,40.699426,-73.908679
#004d00,#004d00,#004d00,#004d00,40.693898,-73.898238
#004d00,#004d00,#004d00,#004d00,40.702066,-73.899458
#004d00,#004d00,#004d00,#004d00,40.709873,-73.906493
#004d00,#004d00,#004d00,#004d00,40.703129,-73.901496
#004d00,#004d00,#004d00,#004d00,40.710257,-73.899789
#004d00,#004d00,#004d00,#004d00,40.700665,-73.896716
#004d00,#004d00,#004d00,#004d00,40.702808,-73.904194
#004d00,#004d00,#004d00,#004d00,40.702722,-73.892167
#004d00,#004d00,#004d00,#004d00,40.708475,-73.903697
#004d00,#004d00,#004d00,#004d00,40.697289,-73.903419
#004d00,#004d00,#004d00,#004d00,40.703029,-73.730784
#004d00,#004d00,#004d00,#004d00,40.689782,-73.732864
#004d00,#004d00,#004d00,#004d00,40.690925,-73.733146
#004d00,#004d00,#004d00,#004d00,40.687991,-73.728869
#004d00,#004d00,#004d00,#004d00,40.694741,-73.738252
#004d00,#004d00,#004d00,#004d00,40.692432,-73.736529
#004d00,#004d00,#004d00,#004d00,40.697953,-73.738599
#004d00,#004d00,#004d00,#004d00,40.697717,-73.732627
#004d00,#004d00,#004d00,#004d00,40.695742,-73.733662
#004d00,#004d00,#004d00,#004d00,40.687146,-73.737141
#004d00,#004d00,#004d00,#004d00,40.697207,-73.729868
#004d00,#004d00,#004d00,#004d00,40.698374,-73.729392
#004d00,#004d00,#004d00,#004d00,40.698422,-73.740368
#004d00,#004d00,#004d00,#004d00,40.698489,-73.737437
#004d00,#004d00,#004d00,#004d00,40.698595,-73.731897
#004d00,#004d00,#004d00,#004d00,40.699925,-73.743146
#004d00,#004d00,#004d00,#004d00,40.696906,-73.743342
#004d00,#004d00,#004d00,#004d00,40.686482,-73.729413
#004d00,#004d00,#004d00,#004d00,40.689791,-73.727221
#004d00,#004d00,#004d00,#004d00,40.697789,-73.7336
#004d00,#004d00,#004d00,#004d00,40.700539,-73.742991
#004d00,#004d00,#004d00,#004d00,40.698937,-73.74259
#004d00,#004d00,#004d00,#004d00,40.699589,-73.743775
#004d00,#004d00,#004d00,#004d00,40.702863,-73.741942
#004d00,#004d00,#004d00,#004d00,40.701857,-73.740975
#004d00,#004d00,#004d00,#004d00,40.695774,-73.741955
#004d00,#004d00,#004d00,#004d00,40.68639,-73.736814
#004d00,#004d00,#004d00,#004d00,40.68857,-73.743203
#004d00,#004d00,#004d00,#004d00,40.696242,-73.741632
#004d00,#004d00,#004d00,#004d00,40.685428,-73.727945
#004d00,#004d00,#004d00,#004d00,40.687415,-73.737127
#004d00,#004d00,#004d00,#004d00,40.686265,-73.7364
#004d00,#004d00,#004d00,#004d00,40.694064,-73.743042
#004d00,#004d00,#004d00,#004d00,40.734262,-73.791511
#004d00,#004d00,#004d00,#004d00,40.731739,-73.79231
#004d00,#004d00,#004d00,#004d00,40.730328,-73.792788
#004d00,#004d00,#004d00,#004d00,40.730891,-73.792045
#004d00,#004d00,#004d00,#004d00,40.729363,-73.789521
#004d00,#004d00,#004d00,#004d00,40.73181,-73.776273
#004d00,#004d00,#004d00,#004d00,40.731775,-73.78851
#004d00,#004d00,#004d00,#004d00,40.7363,-73.793859
#004d00,#004d00,#004d00,#004d00,40.732371,-73.778538
#004d00,#004d00,#004d00,#004d00,40.730211,-73.793273
#004d00,#004d00,#004d00,#004d00,40.730406,-73.779768
#004d00,#004d00,#004d00,#004d00,40.732574,-73.774776
#004d00,#004d00,#004d00,#004d00,40.733744,-73.793141
#004d00,#004d00,#004d00,#004d00,40.7299,-73.782463
#004d00,#004d00,#004d00,#004d00,40.733881,-73.788758
#004d00,#004d00,#004d00,#004d00,40.730796,-73.793633
#004d00,#004d00,#004d00,#004d00,40.732237,-73.783707
#004d00,#004d00,#004d00,#004d00,40.733309,-73.778115
#004d00,#004d00,#004d00,#004d00,40.732814,-73.773031
#004d00,#004d00,#004d00,#004d00,40.730876,-73.791424
#004d00,#004d00,#004d00,#004d00,40.734527,-73.775703
#004d00,#004d00,#004d00,#004d00,40.737922,-73.77618
#004d00,#004d00,#004d00,#004d00,40.730483,-73.776517
#004d00,#004d00,#004d00,#004d00,40.73946,-73.774028
#004d00,#004d00,#004d00,#004d00,40.736498,-73.772954
#004d00,#004d00,#004d00,#004d00,40.740502,-73.775711
#004d00,#004d00,#004d00,#004d00,40.734103,-73.793387
#004d00,#004d00,#004d00,#004d00,40.732103,-73.779579
#004d00,#004d00,#004d00,#004d00,40.847634,-73.895802
#004d00,#004d00,#004d00,#004d00,40.847786,-73.895863
#004d00,#004d00,#004d00,#004d00,40.844544,-73.900093
#004d00,#004d00,#004d00,#004d00,40.837801,-73.903588
#004d00,#004d00,#004d00,#004d00,40.846097,-73.897521
#004d00,#004d00,#004d00,#004d00,40.84579,-73.896496
#004d00,#004d00,#004d00,#004d00,40.847156,-73.897896
#004d00,#004d00,#004d00,#004d00,40.832487,-73.904129
#004d00,#004d00,#004d00,#004d00,40.845445,-73.89727
#004d00,#004d00,#004d00,#004d00,40.85801,-73.891216
#004d00,#004d00,#004d00,#004d00,40.856834,-73.893593
#004d00,#004d00,#004d00,#004d00,40.853525,-73.893708
#004d00,#004d00,#004d00,#004d00,40.859118,-73.891854
#004d00,#004d00,#004d00,#004d00,40.856315,-73.893672
#004d00,#004d00,#004d00,#004d00,40.842422,-73.900561
#004d00,#004d00,#004d00,#004d00,40.83353,-73.902616
#004d00,#004d00,#004d00,#004d00,40.841099,-73.898948
#004d00,#004d00,#004d00,#004d00,40.597082,-73.742531
#004d00,#004d00,#004d00,#004d00,40.604234,-73.765051
#004d00,#004d00,#004d00,#004d00,40.596295,-73.749512
#004d00,#004d00,#004d00,#004d00,40.602742,-73.759534
#004d00,#004d00,#004d00,#004d00,40.605283,-73.766605
#004d00,#004d00,#004d00,#004d00,40.613094,-73.768103
#004d00,#004d00,#004d00,#004d00,40.601419,-73.740927
#004d00,#004d00,#004d00,#004d00,40.607766,-73.75915
#004d00,#004d00,#004d00,#004d00,40.601351,-73.765222
#004d00,#004d00,#004d00,#004d00,40.598384,-73.76678
#004d00,#004d00,#004d00,#004d00,40.597188,-73.744273
#004d00,#004d00,#004d00,#004d00,40.601401,-73.740135
#004d00,#004d00,#004d00,#004d00,40.600749,-73.75566
#004d00,#004d00,#004d00,#004d00,40.606065,-73.766929
#004d00,#004d00,#004d00,#004d00,40.595291,-73.748017
#004d00,#004d00,#004d00,#004d00,40.609364,-73.746416
#004d00,#004d00,#004d00,#004d00,40.599043,-73.750347
#004d00,#004d00,#004d00,#004d00,40.606274,-73.751686
#004d00,#004d00,#004d00,#004d00,40.603499,-73.740031
#004d00,#004d00,#004d00,#004d00,40.60242,-73.763786
#004d00,#004d00,#004d00,#004d00,40.608552,-73.753058
#004d00,#004d00,#004d00,#004d00,40.600619,-73.753531
#004d00,#004d00,#004d00,#004d00,40.602134,-73.767434
#004d00,#004d00,#004d00,#004d00,40.607628,-73.760474
#004d00,#004d00,#004d00,#004d00,40.602488,-73.761674
#004d00,#004d00,#004d00,#004d00,40.606477,-73.758678
#004d00,#004d00,#004d00,#004d00,40.609308,-73.746187
#004d00,#004d00,#004d00,#004d00,40.599247,-73.75006
#004d00,#004d00,#004d00,#004d00,40.607103,-73.753775
#004d00,#004d00,#004d00,#004d00,40.604752,-73.749803
#004d00,#004d00,#004d00,#004d00,40.606655,-73.746164
#004d00,#004d00,#004d00,#004d00,40.606935,-73.767881
#004d00,#004d00,#004d00,#004d00,40.59438,-73.751126
#004d00,#004d00,#004d00,#004d00,40.605669,-73.753981
#004d00,#004d00,#004d00,#004d00,40.599323,-73.746225
#004d00,#004d00,#004d00,#004d00,40.608104,-73.753944
#004d00,#004d00,#004d00,#004d00,40.602844,-73.768453
#004d00,#004d00,#004d00,#004d00,40.602416,-73.768328
#004d00,#004d00,#004d00,#004d00,40.595319,-73.752597
#004d00,#004d00,#004d00,#004d00,40.607346,-73.754277
#004d00,#004d00,#004d00,#004d00,40.603269,-73.769301
#004d00,#004d00,#004d00,#004d00,40.606419,-73.758699
#004d00,#004d00,#004d00,#004d00,40.595122,-73.75297
#004d00,#004d00,#004d00,#004d00,40.602073,-73.764955
#004d00,#004d00,#004d00,#004d00,40.596271,-73.761933
#004d00,#004d00,#004d00,#004d00,40.602206,-73.764509
#004d00,#004d00,#004d00,#004d00,40.609361,-73.759986
#004d00,#004d00,#004d00,#004d00,40.612733,-73.767641
#004d00,#004d00,#004d00,#004d00,40.605454,-73.751766
#004d00,#004d00,#004d00,#004d00,40.648683,-73.947493
#004d00,#004d00,#004d00,#004d00,40.639848,-73.95152
#004d00,#004d00,#004d00,#004d00,40.654113,-73.949533
#004d00,#004d00,#004d00,#004d00,40.64226,-73.957242
#004d00,#004d00,#004d00,#004d00,40.648313,-73.947322
#004d00,#004d00,#004d00,#004d00,40.640222,-73.955227
#004d00,#004d00,#004d00,#004d00,40.641431,-73.947653
#004d00,#004d00,#004d00,#004d00,40.652583,-73.949144
#004d00,#004d00,#004d00,#004d00,40.649315,-73.947431
#004d00,#004d00,#004d00,#004d00,40.644999,-73.947906
#004d00,#004d00,#004d00,#004d00,40.648995,-73.954175
#004d00,#004d00,#004d00,#004d00,40.638935,-73.95306
#004d00,#004d00,#004d00,#004d00,40.643139,-73.949051
#004d00,#004d00,#004d00,#004d00,40.636549,-74.134325
#004d00,#004d00,#004d00,#004d00,40.629904,-74.142691
#004d00,#004d00,#004d00,#004d00,40.616975,-74.146661
#004d00,#004d00,#004d00,#004d00,40.630191,-74.136647
#004d00,#004d00,#004d00,#004d00,40.634768,-74.135485
#004d00,#004d00,#004d00,#004d00,40.627077,-74.1433
#004d00,#004d00,#004d00,#004d00,40.632389,-74.143146
#004d00,#004d00,#004d00,#004d00,40.631795,-74.136895
#004d00,#004d00,#004d00,#004d00,40.63114,-74.142504
#004d00,#004d00,#004d00,#004d00,40.620648,-74.147586
#004d00,#004d00,#004d00,#004d00,40.638523,-74.136323
#004d00,#004d00,#004d00,#004d00,40.616506,-74.147084
#004d00,#004d00,#004d00,#004d00,40.632364,-74.137652
#004d00,#004d00,#004d00,#004d00,40.611793,-74.149383
#004d00,#004d00,#004d00,#004d00,40.616949,-74.151767
#004d00,#004d00,#004d00,#004d00,40.626508,-74.139437
#004d00,#004d00,#004d00,#004d00,40.611503,-74.148242
#004d00,#004d00,#004d00,#004d00,40.630161,-74.139016
#004d00,#004d00,#004d00,#004d00,40.636018,-74.136846
#004d00,#004d00,#004d00,#004d00,40.622502,-74.143781
#004d00,#004d00,#004d00,#004d00,40.639399,-74.141252
#004d00,#004d00,#004d00,#004d00,40.63602,-74.133447
#004d00,#004d00,#004d00,#004d00,40.61397,-74.14938
#004d00,#004d00,#004d00,#004d00,40.623862,-74.143258
#004d00,#004d00,#004d00,#004d00,40.638231,-74.129067
#004d00,#004d00,#004d00,#004d00,40.621197,-74.142704
#004d00,#004d00,#004d00,#004d00,40.632548,-74.132337
#004d00,#004d00,#004d00,#004d00,40.629238,-74.135923
#004d00,#004d00,#004d00,#004d00,40.612451,-74.148556
#004d00,#004d00,#004d00,#004d00,40.612311,-74.151606
#004d00,#004d00,#004d00,#004d00,40.664664,-73.938629
#004d00,#004d00,#004d00,#004d00,40.666807,-73.95364
#004d00,#004d00,#004d00,#004d00,40.670431,-73.961752
#004d00,#004d00,#004d00,#004d00,40.664568,-73.936836
#004d00,#004d00,#004d00,#004d00,40.670351,-73.957823
#004d00,#004d00,#004d00,#004d00,40.666032,-73.961403
#004d00,#004d00,#004d00,#004d00,40.66459,-73.937284
#004d00,#004d00,#004d00,#004d00,40.663059,-73.940415
#004d00,#004d00,#004d00,#004d00,40.665415,-73.95599
#004d00,#004d00,#004d00,#004d00,40.668211,-73.954359
#004d00,#004d00,#004d00,#004d00,40.665109,-73.95366
#004d00,#004d00,#004d00,#004d00,40.670121,-73.955881
#004d00,#004d00,#004d00,#004d00,40.666953,-73.939568
#004d00,#004d00,#004d00,#004d00,40.66811,-73.937503
#004d00,#004d00,#004d00,#004d00,40.667493,-73.941348
#004d00,#004d00,#004d00,#004d00,40.663901,-73.952336
#004d00,#004d00,#004d00,#004d00,40.667261,-73.937156
#004d00,#004d00,#004d00,#004d00,40.668014,-73.958658
