dropoutPerc,kmeans3,kmeans4,kmeans5,kmeans6,lat,lon
29.62962,#80ced6,#80ced6,#80ced6,#80ced6,40.875612,-73.901723
26.31578,#80ced6,#80ced6,#80ced6,#80ced6,40.875612,-73.901723
40.22988,#80ced6,#80ced6,#80ced6,#80ced6,40.875612,-73.901723
43.75,#80ced6,#80ced6,#80ced6,#80ced6,40.875612,-73.901723
33.33333,#80ced6,#80ced6,#80ced6,#80ced6,40.875612,-73.901723
29.33333,#80ced6,#80ced6,#80ced6,#80ced6,40.875612,-73.901723
40.22988,#80ced6,#80ced6,#80ced6,#80ced6,40.875612,-73.901723
43.75,#80ced6,#80ced6,#80ced6,#80ced6,40.875612,-73.901723
33.33333,#80ced6,#80ced6,#80ced6,#80ced6,40.875612,-73.901723
29.33333,#80ced6,#80ced6,#80ced6,#80ced6,40.875612,-73.901723
43.20987,#80ced6,#80ced6,#80ced6,#80ced6,40.875612,-73.901723
35.89743,#80ced6,#80ced6,#80ced6,#80ced6,40.875612,-73.901723
30.66666,#80ced6,#80ced6,#80ced6,#80ced6,40.875612,-73.901723
60.0,#80ced6,#80ced6,#80ced6,#80ced6,40.85984,-73.888295
68.79432,#80ced6,#80ced6,#80ced6,#80ced6,40.85984,-73.888295
60.36585,#80ced6,#80ced6,#80ced6,#80ced6,40.85984,-73.888295
60.0,#80ced6,#80ced6,#80ced6,#80ced6,40.85984,-73.888295
68.79432,#80ced6,#80ced6,#80ced6,#80ced6,40.85984,-73.888295
68.90243,#80ced6,#80ced6,#80ced6,#80ced6,40.85984,-73.888295
60.0,#80ced6,#80ced6,#80ced6,#80ced6,40.85984,-73.888295
68.79432,#80ced6,#80ced6,#80ced6,#80ced6,40.85984,-73.888295
68.90243,#80ced6,#80ced6,#80ced6,#80ced6,40.85984,-73.888295
28.08641,#80ced6,#80ced6,#80ced6,#80ced6,40.855278,-73.8825
32.64331,#80ced6,#80ced6,#80ced6,#80ced6,40.855278,-73.8825
23.44559,#80ced6,#80ced6,#80ced6,#80ced6,40.855278,-73.8825
23.12746,#80ced6,#80ced6,#80ced6,#80ced6,40.855278,-73.8825
30.55555,#80ced6,#80ced6,#80ced6,#80ced6,40.855278,-73.8825
37.73885,#80ced6,#80ced6,#80ced6,#80ced6,40.855278,-73.8825
34.06735,#80ced6,#80ced6,#80ced6,#80ced6,40.855278,-73.8825
33.50854,#80ced6,#80ced6,#80ced6,#80ced6,40.855278,-73.8825
32.05574,#80ced6,#80ced6,#80ced6,#80ced6,40.855278,-73.8825
38.55024,#80ced6,#80ced6,#80ced6,#80ced6,40.855278,-73.8825
36.78756,#80ced6,#80ced6,#80ced6,#80ced6,40.855278,-73.8825
37.97634,#80ced6,#80ced6,#80ced6,#80ced6,40.855278,-73.8825
21.32352,#80ced6,#80ced6,#80ced6,#80ced6,40.870196,-73.896468
15.83333,#80ced6,#80ced6,#80ced6,#80ced6,40.870196,-73.896468
21.64179,#80ced6,#80ced6,#80ced6,#80ced6,40.870196,-73.896468
18.11023,#80ced6,#80ced6,#80ced6,#80ced6,40.870196,-73.896468
21.32352,#80ced6,#80ced6,#80ced6,#80ced6,40.870196,-73.896468
15.83333,#80ced6,#80ced6,#80ced6,#80ced6,40.870196,-73.896468
22.38805,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
18.11023,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
15.31531,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
21.23893,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
27.06766,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
21.4876,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
28.36879,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
21.23893,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
27.06766,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
21.4876,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
28.36879,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
24.40944,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
23.33333,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
22.13114,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
19.37984,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
31.81818,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
23.14049,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
27.46478,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
25.39682,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
22.03389,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
24.8,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
24.031,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
17.17171,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
17.17171,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
15.90909,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
20.93023,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
16.30434,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
19.79166,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
17.80821,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
19.58762,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
16.30434,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
19.79166,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
17.80821,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
19.58762,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
16.66666,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
20.93023,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
31.39534,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
18.5567,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
20.61855,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
16.66666,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
21.5909,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
34.88372,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
17.44186,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
69.23076,#80ced6,#80ced6,#80ced6,#fefbd8,40.8483,-73.893576
42.76315,#80ced6,#80ced6,#80ced6,#fefbd8,40.8483,-73.893576
69.23076,#80ced6,#80ced6,#80ced6,#fefbd8,40.8483,-73.893576
53.50877,#80ced6,#80ced6,#80ced6,#fefbd8,40.8483,-73.893576
69.23076,#80ced6,#80ced6,#80ced6,#fefbd8,40.8483,-73.893576
53.50877,#80ced6,#80ced6,#80ced6,#fefbd8,40.8483,-73.893576
20.48192,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
28.69565,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
16.25,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
21.68674,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
36.52173,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
28.75,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
24.09638,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
37.60683,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
32.5,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
15.31531,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
20.68965,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
22.01834,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
19.44444,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
16.37931,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
22.48062,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
15.97222,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
21.95121,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
15.31531,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
20.68965,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
22.01834,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
19.44444,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
16.37931,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
22.48062,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
15.97222,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
21.95121,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
23.38709,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
27.16763,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
18.01801,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
23.68421,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
25.47169,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
28.57142,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
19.13043,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
29.6875,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
25.0,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
23.68421,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
25.47169,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
28.57142,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
19.13043,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
30.46875,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
25.67567,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
26.98412,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
35.53719,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
34.10404,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
29.72972,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
27.18446,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
28.84615,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
21.36752,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
28.34645,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
27.39726,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
27.2,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
33.8983,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
34.68208,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
32.43243,#80ced6,#80ced6,#80ced6,#fefbd8,40.881316,-73.887339
20.0,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
21.05263,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
18.5567,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
20.0,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
21.05263,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
18.5567,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
31.57894,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
31.94444,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
15.73033,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
15.15151,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
21.23893,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
27.95698,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
28.94736,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
15.73033,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
15.15151,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
22.12389,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
27.95698,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
32.45614,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
23.30097,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
31.64556,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
38.19444,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
21.33333,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
15.30612,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
20.35398,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
29.67032,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
27.02702,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
25.24271,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
35.44303,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
37.41496,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
28.0,#80ced6,#80ced6,#80ced6,#fefbd8,40.877389,-73.914504
24.34915,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
26.86945,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
24.86938,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
19.17293,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
15.49037,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
16.89059,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
17.47285,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
24.34915,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
26.86945,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
24.86938,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
19.17293,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
15.49037,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
16.98656,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
17.47285,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
16.04477,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
34.81675,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
30.81827,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
24.0458,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
24.3421,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
25.60386,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
21.7,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
34.81675,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
30.81827,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
24.0458,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
24.53007,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
26.18357,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
21.9,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
17.68774,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
19.38232,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
21.36194,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
18.44978,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
16.25514,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
32.6226,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
24.28571,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
25.46992,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
27.55598,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
22.84011,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
19.10891,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
22.67502,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
23.2902,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
20.85152,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
17.79835,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
18.30985,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
15.49295,#80ced6,#80ced6,#80ced6,#fefbd8,40.87757,-73.913451
45.86466,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
30.40293,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
31.6923,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
28.49604,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
28.48605,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
18.29608,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
45.86466,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
30.40293,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
31.6923,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
28.49604,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
29.28286,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
18.29608,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
16.21271,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
29.42857,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
29.17152,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
26.34408,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
46.875,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
36.32958,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
34.0909,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
35.18518,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
31.26213,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
46.875,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
36.32958,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
34.0909,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
35.44973,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
32.233,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
23.27823,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
18.66666,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
30.14285,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
35.93932,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
36.98924,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
46.875,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
34.8659,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
34.42622,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
33.15508,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
29.53667,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
22.72727,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
19.35914,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
30.71428,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
36.28938,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
40.86021,#80ced6,#80ced6,#80ced6,#fefbd8,40.870196,-73.896468
36.25,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
24.0,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
36.25,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
24.0,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
32.65306,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
32.65306,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
20.0,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
18.51851,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
20.0,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
18.51851,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
16.0,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
17.58241,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
27.72277,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
20.56074,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
17.58241,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
27.72277,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
21.49532,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
25.0,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
17.58241,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
27.72277,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
20.56074,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
24.21052,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
17.05426,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
16.66666,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
17.05426,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
17.5,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
17.51824,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
23.66412,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
19.84732,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
21.90476,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
22.88135,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
18.94736,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
17.51824,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
23.66412,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
19.84732,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
21.90476,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
22.88135,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
18.94736,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
19.38775,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
15.38461,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
20.89552,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
23.84615,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
20.47244,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
23.30097,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
23.47826,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
19.35483,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
19.79166,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
18.68131,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
17.91044,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
39.42307,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
29.54545,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
25.0,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
31.73652,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
25.85227,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
26.79558,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
22.6158,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
39.42307,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
29.54545,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
25.0,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
32.03592,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
26.42045,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
27.07182,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
22.6158,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
28.90625,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
25.70532,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
23.70572,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
25.0,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
38.38383,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
43.9834,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
34.68013,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
32.32628,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
45.55873,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
36.33879,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
38.38383,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
43.9834,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
34.68013,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
32.32628,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
46.1318,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
37.15846,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
32.33695,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
32.68482,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
31.03448,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
32.42506,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
32.63888,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
43.82978,#80ced6,#80ced6,#80ced6,#fefbd8,40.85984,-73.888295
