kmeans3,kmeans4,kmeans5,kmeans6,lat,lon
#ff6666,#330011,#330011,#330011,40.831338,-73.949361
#ff6666,#330011,#330011,#330011,40.688444,-73.91022
#ff6666,#330011,#330011,#330011,40.83086,-73.902887
#ff6666,#330011,#330011,#330011,40.75764,-73.82798
#ff6666,#330011,#330011,#330011,40.687732,-73.937491
#ff6666,#330011,#330011,#330011,40.591498,-73.769768
#ff6666,#330011,#330011,#330011,40.817033,-73.897416
#ff6666,#330011,#330011,#330011,40.668528,-73.950627
#ff6666,#330011,#330011,#330011,40.693471,-73.987243
#ff6666,#330011,#330011,#330011,40.688765,-73.920756
#ff6666,#330011,#330011,#330011,40.61611,-73.955186
#ff6666,#330011,#330011,#330011,40.839901,-73.938794
#ff6666,#330011,#330011,#330011,40.791152,-73.884372
#ff6666,#330011,#330011,#330011,40.844021,-73.882097
#ff6666,#330011,#330011,#330011,40.645647,-73.902876
#ff6666,#330011,#330011,#330011,40.744573,-73.932176
#ff6666,#330011,#330011,#330011,40.821127,-73.954459
#ff6666,#330011,#330011,#330011,40.663699,-73.919917
#ff6666,#330011,#330011,#330011,40.791152,-73.884372
#ff6666,#330011,#330011,#330011,40.708631,-73.793949
#ff6666,#330011,#330011,#330011,40.686742,-73.929819
#ff6666,#330011,#330011,#330011,40.823056,-73.942423
#ff6666,#330011,#330011,#330011,40.803338,-73.948728
#ff6666,#330011,#330011,#330011,40.759269,-73.831026
#ff6666,#330011,#330011,#330011,40.827132,-73.898521
#ff6666,#330011,#330011,#330011,40.6369,-74.152486
#ff6666,#330011,#330011,#330011,40.80305,-73.949025
#ff6666,#330011,#330011,#330011,40.847086,-73.908466
#ff6666,#330011,#330011,#330011,40.636166,-74.010659
#ff6666,#330011,#330011,#330011,40.646679,-74.084001
#ff6666,#330011,#330011,#330011,40.824351,-73.941464
#ff6666,#330011,#330011,#330011,40.761243,-73.963886
#ff6666,#330011,#330011,#330011,40.679403,-73.872077
#ff6666,#330011,#330011,#330011,40.708636,-73.95397
#ff6666,#330011,#330011,#330011,40.862412,-73.897982
#ff6666,#330011,#330011,#330011,40.829349,-73.891887
#ff6666,#330011,#330011,#330011,40.806477,-73.946439
#ff6666,#330011,#330011,#330011,40.575574,-73.981204
#ff6666,#330011,#330011,#330011,40.683614,-73.914614
#ff6666,#330011,#330011,#330011,40.683614,-73.914614
#ff6666,#330011,#330011,#330011,40.717847,-73.985359
#ff6666,#330011,#330011,#330011,40.717847,-73.985359
#ff6666,#330011,#330011,#330011,40.679493,-73.932899
#ff6666,#330011,#330011,#330011,40.860255,-73.895585
#ff6666,#330011,#330011,#330011,40.749218,-73.868944
#ff6666,#330011,#330011,#330011,40.751603,-73.972383
#ff6666,#330011,#330011,#330011,40.840208,-73.889845
#ff6666,#330011,#330011,#330011,40.829151,-73.882665
#ff6666,#330011,#330011,#330011,40.602956,-73.751961
#ff6666,#330011,#330011,#330011,40.856004,-73.887194
#ff6666,#330011,#330011,#330011,40.592117,-73.98436
#ff6666,#330011,#330011,#330011,40.83447,-73.872288
#ff6666,#330011,#330011,#330011,40.856577,-73.843894
#ff6666,#330011,#330011,#330011,40.82098,-73.849642
#ff6666,#330011,#330011,#330011,40.679981,-73.776234
#ff6666,#330011,#330011,#330011,40.630308,-73.922277
#ff6666,#330011,#330011,#330011,40.695013,-73.95249
#ff6666,#330011,#330011,#330011,40.791392,-73.952176
#ff6666,#330011,#330011,#330011,40.828874,-73.906804
#ff6666,#330011,#330011,#330011,40.826621,-73.921867
#ff6666,#330011,#330011,#330011,40.669658,-73.731565
#ff6666,#330011,#330011,#330011,40.826285,-73.920708
#ff6666,#330011,#330011,#330011,40.620169,-74.029431
#ff6666,#330011,#330011,#330011,40.838502,-73.899501
#ff6666,#330011,#330011,#330011,40.81428,-73.903009
#ff6666,#330011,#330011,#330011,40.874748,-73.855248
#ff6666,#330011,#330011,#330011,40.836653,-73.907147
#ff6666,#330011,#330011,#330011,40.606163,-73.751416
#ff6666,#330011,#330011,#330011,40.81771,-73.923973
#ff6666,#330011,#330011,#330011,40.718233,-74.000247
#ff6666,#330011,#330011,#330011,40.847277,-73.910443
#ff6666,#330011,#330011,#330011,40.669832,-73.788831
#ff6666,#330011,#330011,#330011,40.668147,-73.978896
#ff6666,#330011,#330011,#330011,40.674179,-73.956705
#ff6666,#330011,#330011,#330011,40.829832,-73.907724
#ff6666,#330011,#330011,#330011,40.817693,-73.898521
#ff6666,#330011,#330011,#330011,40.812379,-73.953338
#ff6666,#330011,#330011,#330011,40.85657,-73.902271
#ff6666,#330011,#330011,#330011,40.849374,-73.913422
#ff6666,#330011,#330011,#330011,40.639701,-73.953207
#ff6666,#330011,#330011,#330011,40.731209,-73.814907
#ff6666,#330011,#330011,#330011,40.866654,-73.89662
#ff6666,#330011,#330011,#330011,40.659309,-73.981299
#ff6666,#330011,#330011,#330011,40.667757,-73.929829
#ff6666,#330011,#330011,#330011,40.757482,-73.915808
#ff6666,#330011,#330011,#330011,40.630986,-73.886112
#ff6666,#330011,#330011,#330011,40.836301,-73.84328
#ff6666,#330011,#330011,#330011,40.761011,-73.81982
#ff6666,#330011,#330011,#330011,40.821821,-73.895873
#ff6666,#330011,#330011,#330011,40.837887,-73.847042
#ff6666,#330011,#330011,#330011,40.710208,-73.763237
#ff6666,#330011,#330011,#330011,40.798616,-73.952275
#ff6666,#330011,#330011,#330011,40.673351,-73.868065
#ff6666,#330011,#330011,#330011,40.852127,-73.885965
#ff6666,#330011,#330011,#330011,40.681084,-73.881098
#ff6666,#330011,#330011,#330011,40.613628,-73.981074
#ff6666,#330011,#330011,#330011,40.857418,-73.893706
#ff6666,#330011,#330011,#330011,40.706858,-73.798701
#ff6666,#330011,#330011,#330011,40.664873,-73.904164
#ff6666,#330011,#330011,#330011,40.857744,-73.915927
#ff6666,#330011,#330011,#330011,40.743598,-73.982784
#ff6666,#330011,#330011,#330011,40.815796,-73.885865
#ff6666,#330011,#330011,#330011,40.615125,-74.034738
#ff6666,#330011,#330011,#330011,40.820982,-73.89284
#ff6666,#330011,#330011,#330011,40.834045,-73.878147
#ff6666,#330011,#330011,#330011,40.766293,-73.827615
#ff6666,#330011,#330011,#330011,40.655244,-73.95978
#ff6666,#330011,#330011,#330011,40.702539,-73.814294
#ff6666,#330011,#330011,#330011,40.865428,-73.867865
#ff6666,#330011,#330011,#330011,40.671646,-73.950336
#ff6666,#330011,#330011,#330011,40.635792,-74.134245
#ff6666,#330011,#330011,#330011,40.659252,-73.884161
#ff6666,#330011,#330011,#330011,40.701785,-73.807931
#ff6666,#330011,#330011,#330011,40.598525,-73.752766
#ff6666,#330011,#330011,#330011,40.85441,-73.882332
#ff6666,#330011,#330011,#330011,40.636111,-74.025893
#ff6666,#330011,#330011,#330011,40.684608,-73.811146
#ff6666,#330011,#330011,#330011,40.845352,-73.899003
#ff6666,#330011,#330011,#330011,40.64595,-73.901063
#ff6666,#330011,#330011,#330011,40.628162,-74.076376
#ff6666,#330011,#330011,#330011,40.742693,-73.895654
#ff6666,#330011,#330011,#330011,40.840061,-73.917233
#ff6666,#330011,#330011,#330011,40.793075,-73.971088
#ff6666,#330011,#330011,#330011,40.830466,-73.940349
#ff6666,#330011,#330011,#330011,40.894616,-73.861296
#ff6666,#330011,#330011,#330011,40.656214,-73.886689
#ff6666,#330011,#330011,#330011,40.757492,-73.946161
#ff6666,#330011,#330011,#330011,40.740471,-73.79153
#ff6666,#330011,#330011,#330011,40.751625,-73.777603
#ff6666,#330011,#330011,#330011,40.676329,-73.867821
#ff6666,#330011,#330011,#330011,40.671412,-73.881512
#ff6666,#330011,#330011,#330011,40.837376,-73.887761
#ff6666,#330011,#330011,#330011,40.671314,-73.782838
#ff6666,#330011,#330011,#330011,40.670362,-73.926798
#ff6666,#330011,#330011,#330011,40.596753,-73.985267
#ff6666,#330011,#330011,#330011,40.849055,-73.903157
#ff6666,#330011,#330011,#330011,40.835578,-73.908804
#ff6666,#330011,#330011,#330011,40.791241,-73.945971
#ff6666,#330011,#330011,#330011,40.691338,-73.801315
#ff6666,#330011,#330011,#330011,40.786212,-73.950681
#ff6666,#330011,#330011,#330011,40.809597,-73.949786
#ff6666,#330011,#330011,#330011,40.805437,-73.93992
#ff6666,#330011,#330011,#330011,40.840975,-73.939505
#ff6666,#330011,#330011,#330011,40.788035,-73.976886
#ff6666,#330011,#330011,#330011,40.720163,-73.87531
#ff6666,#330011,#330011,#330011,40.666232,-73.922538
#ff6666,#330011,#330011,#330011,40.876796,-73.874449
#ff6666,#330011,#330011,#330011,40.877554,-73.872939
#ff6666,#330011,#330011,#330011,40.877554,-73.872939
#ff6666,#330011,#330011,#330011,40.819597,-73.918187
#ff6666,#330011,#330011,#330011,40.860717,-73.899247
#ff6666,#330011,#330011,#330011,40.860717,-73.899247
#ff6666,#330011,#330011,#330011,40.860717,-73.899247
#ff6666,#330011,#330011,#330011,40.860717,-73.899247
#ff6666,#330011,#330011,#330011,40.860717,-73.899247
#ff6666,#330011,#330011,#330011,40.672432,-73.915472
#ff6666,#330011,#330011,#330011,40.668881,-73.949203
#ff6666,#330011,#330011,#330011,40.668881,-73.949203
#ff6666,#330011,#330011,#330011,40.828468,-73.913887
#ff6666,#330011,#330011,#330011,40.666232,-73.922538
#ff6666,#330011,#330011,#330011,40.904338,-73.846936
#ff6666,#330011,#330011,#330011,40.754972,-73.946355
#ff6666,#330011,#330011,#330011,40.623326,-73.937606
#ff6666,#330011,#330011,#330011,40.638988,-74.007727
#ff6666,#330011,#330011,#330011,40.684862,-73.778215
#ff6666,#330011,#330011,#330011,40.806734,-73.938969
#ff6666,#330011,#330011,#330011,40.644932,-73.946032
#ff6666,#330011,#330011,#330011,40.734133,-73.733752
#ff6666,#330011,#330011,#330011,40.712411,-73.826217
#ff6666,#330011,#330011,#330011,40.712411,-73.826217
#ff6666,#330011,#330011,#330011,40.637893,-73.99459
#ff6666,#330011,#330011,#330011,40.773793,-73.936281
#ff6666,#330011,#330011,#330011,40.67718,-73.914579
#ff6666,#330011,#330011,#330011,40.650457,-73.911104
#ff6666,#330011,#330011,#330011,40.579446,-74.108795
#ff6666,#330011,#330011,#330011,40.831647,-73.87607
#ff6666,#330011,#330011,#330011,40.681585,-73.877755
#ff6666,#330011,#330011,#330011,40.681585,-73.877755
#ff6666,#330011,#330011,#330011,40.834807,-73.895965
#ff6666,#330011,#330011,#330011,40.75767,-73.865148
#ff6666,#330011,#330011,#330011,40.681236,-73.905582
#ff6666,#330011,#330011,#330011,40.681236,-73.905582
#ff6666,#330011,#330011,#330011,40.821664,-73.918856
#ff6666,#330011,#330011,#330011,40.622057,-74.03164
#ff6666,#330011,#330011,#330011,40.720612,-73.997094
#ff6666,#330011,#330011,#330011,40.712651,-73.837821
#ff6666,#330011,#330011,#330011,40.728737,-74.005294
#ff6666,#330011,#330011,#330011,40.675504,-73.863828
#ff6666,#330011,#330011,#330011,40.90652,-73.848895
#ff6666,#330011,#330011,#330011,40.687732,-73.937491
#ff6666,#330011,#330011,#330011,40.700311,-73.823483
#ff6666,#330011,#330011,#330011,40.668647,-73.873276
#ff6666,#330011,#330011,#330011,40.835329,-73.87504
#ff6666,#330011,#330011,#330011,40.59323,-73.957232
#ff6666,#330011,#330011,#330011,40.706262,-73.801945
#ff6666,#330011,#330011,#330011,40.70295,-73.819043
#ff6666,#330011,#330011,#330011,40.70295,-73.819043
#ff6666,#330011,#330011,#330011,40.811517,-73.946479
#ff6666,#330011,#330011,#330011,40.798285,-73.932768
#ff6666,#330011,#330011,#330011,40.835648,-73.88561
#ff6666,#330011,#330011,#330011,40.663056,-73.910971
#ff6666,#330011,#330011,#330011,40.697034,-73.971631
#ff6666,#330011,#330011,#330011,40.78325,-73.974541
#ff6666,#330011,#330011,#330011,40.674196,-73.880342
#ff6666,#330011,#330011,#330011,40.706135,-73.734603
#ff6666,#330011,#330011,#330011,40.579163,-74.000372
#ff6666,#330011,#330011,#330011,40.579163,-74.000372
#ff6666,#330011,#330011,#330011,40.85052,-73.90515
#ff6666,#330011,#330011,#330011,40.863364,-73.917312
#ff6666,#330011,#330011,#330011,40.594531,-73.761869
#ff6666,#330011,#330011,#330011,40.638287,-74.030891
#ff6666,#330011,#330011,#330011,40.753018,-73.865403
#ff6666,#330011,#330011,#330011,40.679051,-73.924766
#ff6666,#330011,#330011,#330011,40.646361,-73.912785
#ff6666,#330011,#330011,#330011,40.742439,-73.945311
#ff6666,#330011,#330011,#330011,40.689098,-73.925616
#ff6666,#330011,#330011,#330011,40.65122,-73.958925
#ff6666,#330011,#330011,#330011,40.719022,-73.87554
#ff6666,#330011,#330011,#330011,40.643361,-73.957766
#ff6666,#330011,#330011,#330011,40.832252,-73.829348
#ff6666,#330011,#330011,#330011,40.799272,-73.930037
#ff6666,#330011,#330011,#330011,40.837779,-73.919451
#ff6666,#330011,#330011,#330011,40.825144,-73.9514
#ff6666,#330011,#330011,#330011,40.879159,-73.876563
#ff6666,#330011,#330011,#330011,40.879159,-73.876563
#ff6666,#330011,#330011,#330011,40.581056,-73.825807
#ff6666,#330011,#330011,#330011,40.577629,-73.839963
#ff6666,#330011,#330011,#330011,40.681866,-73.878497
#ff6666,#330011,#330011,#330011,40.682791,-73.982425
#ff6666,#330011,#330011,#330011,40.682791,-73.982425
#ff6666,#330011,#330011,#330011,40.607,-73.997567
#ff6666,#330011,#330011,#330011,40.857954,-73.907208
#ff6666,#330011,#330011,#330011,40.559247,-74.171681
#ff6666,#330011,#330011,#330011,40.864258,-73.862621
#ff6666,#330011,#330011,#330011,40.786732,-73.941132
#ff6666,#330011,#330011,#330011,40.752406,-73.856254
#ff6666,#330011,#330011,#330011,40.679981,-73.776234
#ff6666,#330011,#330011,#330011,40.711565,-73.988343
#ff6666,#330011,#330011,#330011,40.622118,-74.084063
#ff6666,#330011,#330011,#330011,40.873868,-73.888119
#ff6666,#330011,#330011,#330011,40.760072,-73.878134
#ff6666,#330011,#330011,#330011,40.691672,-73.929302
#ff6666,#330011,#330011,#330011,40.657006,-73.96019
#ff6666,#330011,#330011,#330011,40.657006,-73.96019
#ff6666,#330011,#330011,#330011,40.657006,-73.96019
#ff6666,#330011,#330011,#330011,40.657006,-73.96019
#ff6666,#330011,#330011,#330011,40.657006,-73.96019
#ff6666,#330011,#330011,#330011,40.588131,-74.166157
#ff6666,#330011,#330011,#330011,40.604124,-74.127991
#ff6666,#330011,#330011,#330011,40.677688,-73.979599
#ff6666,#330011,#330011,#330011,40.64944,-74.012953
#ff6666,#330011,#330011,#330011,40.70039,-73.764787
#ff6666,#330011,#330011,#330011,40.67035,-73.988725
#ff6666,#330011,#330011,#330011,40.79679,-73.939404
#ff6666,#330011,#330011,#330011,40.737828,-73.734004
#ff6666,#330011,#330011,#330011,40.737828,-73.734004
#ff6666,#330011,#330011,#330011,40.586699,-73.985557
#ff6666,#330011,#330011,#330011,40.575992,-73.990606
#ff6666,#330011,#330011,#330011,40.670465,-73.905572
#ff6666,#330011,#330011,#330011,40.666465,-73.904104
#ff6666,#330011,#330011,#330011,40.705038,-73.82008
#ff6666,#330011,#330011,#330011,40.66245,-73.949363
#ff6666,#330011,#330011,#330011,40.791152,-73.884372
#ff6666,#330011,#330011,#330011,40.777674,-73.953363
#ff6666,#330011,#330011,#330011,40.652953,-74.00593
#ff6666,#330011,#330011,#330011,40.683702,-73.875598
#ff6666,#330011,#330011,#330011,40.816151,-73.905156
#ff6666,#330011,#330011,#330011,40.650777,-73.933205
#ff6666,#330011,#330011,#330011,40.692146,-73.834842
#ff6666,#330011,#330011,#330011,40.843643,-73.94016
#ff6666,#330011,#330011,#330011,40.606898,-73.963307
#ff6666,#330011,#330011,#330011,40.705101,-73.783493
#ff6666,#330011,#330011,#330011,40.847274,-73.893878
#ff6666,#330011,#330011,#330011,40.715211,-73.999641
#ff6666,#330011,#330011,#330011,40.66654,-73.879325
#ff6666,#330011,#330011,#330011,40.827889,-73.875192
#ff6666,#330011,#330011,#330011,40.72236,-73.993262
#ff6666,#330011,#330011,#330011,40.595305,-73.749076
#ff6666,#330011,#330011,#330011,40.748632,-73.979098
#ff6666,#330011,#330011,#330011,40.652681,-73.961505
#ff6666,#330011,#330011,#330011,40.835666,-73.943839
#ff6666,#330011,#330011,#330011,40.868131,-73.924978
#ff6666,#330011,#330011,#330011,40.857771,-73.894606
#ff6666,#330011,#330011,#330011,40.745541,-73.880517
#ff6666,#330011,#330011,#330011,40.827434,-73.868226
#ff6666,#330011,#330011,#330011,40.636561,-74.088153
#ff6666,#330011,#330011,#330011,40.798943,-73.936361
#ff6666,#330011,#330011,#330011,40.798943,-73.936361
#ff6666,#330011,#330011,#330011,40.758066,-73.870583
#ff6666,#330011,#330011,#330011,40.812699,-73.92162
#ff6666,#330011,#330011,#330011,40.695978,-73.913362
#ff6666,#330011,#330011,#330011,40.647043,-74.013519
#ff6666,#330011,#330011,#330011,40.609365,-73.979941
#ff6666,#330011,#330011,#330011,40.668803,-73.88298
#ff6666,#330011,#330011,#330011,40.708774,-73.998533
#ff6666,#330011,#330011,#330011,40.864735,-73.905231
#ff6666,#330011,#330011,#330011,40.608846,-73.75316
#ff6666,#330011,#330011,#330011,40.751467,-73.978162
#ff6666,#330011,#330011,#330011,40.761011,-73.81982
#ff6666,#330011,#330011,#330011,40.619962,-74.079032
#ff6666,#330011,#330011,#330011,40.619962,-74.079032
#ff6666,#330011,#330011,#330011,40.61742,-74.158428
#ff6666,#330011,#330011,#330011,40.887314,-73.847272
#ff6666,#330011,#330011,#330011,40.671254,-73.926714
#ff6666,#330011,#330011,#330011,40.67751,-73.947001
#ff6666,#330011,#330011,#330011,40.645015,-74.07721
#ff6666,#330011,#330011,#330011,40.899198,-73.85823
#ff6666,#330011,#330011,#330011,40.8258,-73.863456
#ff6666,#330011,#330011,#330011,40.642753,-73.911935
#ff6666,#330011,#330011,#330011,40.647779,-74.014737
#ff6666,#330011,#330011,#330011,40.646069,-74.016477
#ff6666,#330011,#330011,#330011,40.672432,-73.915472
#ff6666,#330011,#330011,#330011,40.671657,-73.958199
#ff6666,#330011,#330011,#330011,40.612614,-74.083122
#ff6666,#330011,#330011,#330011,40.622901,-73.937819
#ff6666,#330011,#330011,#330011,40.673019,-73.910201
#ff6666,#330011,#330011,#330011,40.642832,-74.021701
#ff6666,#330011,#330011,#330011,40.800562,-73.958197
#ff6666,#330011,#330011,#330011,40.852141,-73.922376
#ff6666,#330011,#330011,#330011,40.602746,-73.750078
#ff6666,#330011,#330011,#330011,40.819693,-73.867414
#ff6666,#330011,#330011,#330011,40.664426,-73.932925
#ff6666,#330011,#330011,#330011,40.85986,-73.836215
#ff6666,#330011,#330011,#330011,40.74585,-73.876684
#ff6666,#330011,#330011,#330011,40.646526,-73.958106
#ff6666,#330011,#330011,#330011,40.889016,-73.856415
#ff6666,#330011,#330011,#330011,40.712814,-73.988076
#ff6666,#330011,#330011,#330011,40.883834,-73.860986
#ff6666,#330011,#330011,#330011,40.811274,-73.957811
#ff6666,#330011,#330011,#330011,40.789959,-73.945857
#ff6666,#330011,#330011,#330011,40.794817,-73.944408
#ff6666,#330011,#330011,#330011,40.598637,-73.76175
#ff6666,#330011,#330011,#330011,40.822298,-73.911694
#ff6666,#330011,#330011,#330011,40.668296,-73.911343
#ff6666,#330011,#330011,#330011,40.773793,-73.936281
#ff6666,#330011,#330011,#330011,40.633423,-73.918743
#ff6666,#330011,#330011,#330011,40.708279,-73.789163
#ff6666,#330011,#330011,#330011,40.708279,-73.789163
#ff6666,#330011,#330011,#330011,40.709966,-73.863076
#ff6666,#330011,#330011,#330011,40.818881,-73.919271
#ff6666,#330011,#330011,#330011,40.824712,-73.944271
#ff6666,#330011,#330011,#330011,40.824712,-73.944271
#ff6666,#330011,#330011,#330011,40.868758,-73.894964
#ff6666,#330011,#330011,#330011,40.844107,-73.888469
#ff6666,#330011,#330011,#330011,40.741552,-73.869626
#ff6666,#330011,#330011,#330011,40.743605,-73.884296
#ff6666,#330011,#330011,#330011,40.667898,-73.889088
#ff6666,#330011,#330011,#330011,40.580684,-73.834152
#ff6666,#330011,#330011,#330011,40.679925,-73.805863
#ff6666,#330011,#330011,#330011,40.667136,-73.866978
#ff6666,#330011,#330011,#330011,40.886846,-73.846173
#ff6666,#330011,#330011,#330011,40.80986,-73.937644
#ff6666,#330011,#330011,#330011,40.712197,-73.999294
#ff6666,#330011,#330011,#330011,40.707227,-73.797704
#ff6666,#330011,#330011,#330011,40.664239,-73.908425
#ff6666,#330011,#330011,#330011,40.687732,-73.937491
#ff6666,#330011,#330011,#330011,40.63416,-73.913092
#ff6666,#330011,#330011,#330011,40.644066,-74.007824
#ff6666,#330011,#330011,#330011,40.783229,-73.845857
#ff6666,#330011,#330011,#330011,40.622901,-73.937819
#ff6666,#330011,#330011,#330011,40.741506,-73.979739
#ff6666,#330011,#330011,#330011,40.708728,-73.902921
#ff6666,#330011,#330011,#330011,40.870866,-73.897792
#ff6666,#330011,#330011,#330011,40.756057,-73.880722
#ff6666,#330011,#330011,#330011,40.686768,-73.784486
#ff6666,#330011,#330011,#330011,40.854071,-73.904777
#ff6666,#330011,#330011,#330011,40.608698,-74.16006
#ff6666,#330011,#330011,#330011,40.754967,-73.901413
#ff6666,#330011,#330011,#330011,40.811742,-73.926689
#ff6666,#330011,#330011,#330011,40.668709,-73.99649
#ff6666,#330011,#330011,#330011,40.691927,-73.920857
#ff6666,#330011,#330011,#330011,40.889474,-73.85786
#ff6666,#330011,#330011,#330011,40.736436,-73.956913
#ff6666,#330011,#330011,#330011,40.842185,-73.891009
#ff6666,#330011,#330011,#330011,40.713228,-73.766538
#ff6666,#330011,#330011,#330011,40.868505,-73.865306
#ff6666,#330011,#330011,#330011,40.832511,-73.892214
#ff6666,#330011,#330011,#330011,40.887356,-73.859026
#ff6666,#330011,#330011,#330011,40.703249,-73.944275
#ff6666,#330011,#330011,#330011,40.700602,-73.854566
#ff6666,#330011,#330011,#330011,40.754586,-73.92807
#ff6666,#330011,#330011,#330011,40.872613,-73.885474
#ff6666,#330011,#330011,#330011,40.872613,-73.885474
#ff6666,#330011,#330011,#330011,40.648802,-73.952271
#ff6666,#330011,#330011,#330011,40.596134,-73.939619
#ff6666,#330011,#330011,#330011,40.717374,-73.939347
#ff6666,#330011,#330011,#330011,40.861845,-73.902951
#ff6666,#330011,#330011,#330011,40.699584,-73.821692
#ff6666,#330011,#330011,#330011,40.697717,-73.804567
#ff6666,#330011,#330011,#330011,40.690778,-73.785815
#ff6666,#330011,#330011,#330011,40.668803,-73.88298
#ff6666,#330011,#330011,#330011,40.757279,-73.993472
#ff6666,#330011,#330011,#330011,40.611348,-73.989459
#ff6666,#330011,#330011,#330011,40.755916,-73.921492
#ff6666,#330011,#330011,#330011,40.867023,-73.92311
#ff6666,#330011,#330011,#330011,40.811862,-73.9355
#ff6666,#330011,#330011,#330011,40.755665,-73.884441
#ff6666,#330011,#330011,#330011,40.821379,-73.904899
#ff6666,#330011,#330011,#330011,40.869589,-73.90005
#ff6666,#330011,#330011,#330011,40.576472,-73.963143
#ff6666,#330011,#330011,#330011,40.645394,-74.01003
#ff6666,#330011,#330011,#330011,40.637484,-74.007499
#ff6666,#330011,#330011,#330011,40.737712,-73.996591
#ff6666,#330011,#330011,#330011,40.69538,-73.755089
#ff6666,#330011,#330011,#330011,40.692242,-73.987301
#ff6666,#330011,#330011,#330011,40.579662,-73.937999
#ff6666,#330011,#330011,#330011,40.686833,-73.938805
#ff6666,#330011,#330011,#330011,40.724289,-73.898439
#ff6666,#330011,#330011,#330011,40.783685,-73.91423
#ff6666,#330011,#330011,#330011,40.604684,-73.753769
#ff6666,#330011,#330011,#330011,40.671566,-73.744802
#ff6666,#330011,#330011,#330011,40.656162,-73.938127
#ff6666,#330011,#330011,#330011,40.576348,-73.968525
#ff6666,#330011,#330011,#330011,40.57559,-73.969922
#ff6666,#330011,#330011,#330011,40.680194,-73.845893
#ff6666,#330011,#330011,#330011,40.699638,-73.910371
#ff6666,#330011,#330011,#330011,40.632132,-73.887703
#ff6666,#330011,#330011,#330011,40.837623,-73.887475
#ff6666,#330011,#330011,#330011,40.547297,-74.217823
#ff6666,#330011,#330011,#330011,40.829885,-73.936762
#ff6666,#330011,#330011,#330011,40.668806,-73.931122
#ff6666,#330011,#330011,#330011,40.609234,-74.008195
#ff6666,#330011,#330011,#330011,40.706917,-73.910639
#ff6666,#330011,#330011,#330011,40.676081,-73.905431
#ff6666,#330011,#330011,#330011,40.637497,-74.012861
#ff6666,#330011,#330011,#330011,40.695864,-73.981822
#ff6666,#330011,#330011,#330011,40.699106,-73.915568
#ff6666,#330011,#330011,#330011,40.786798,-73.94816
#ff6666,#330011,#330011,#330011,40.668442,-73.924122
#ff6666,#330011,#330011,#330011,40.675419,-73.937539
#ff6666,#330011,#330011,#330011,40.791152,-73.884372
#ff6666,#330011,#330011,#330011,40.836237,-73.887322
#ff6666,#330011,#330011,#330011,40.624237,-74.080756
#ff6666,#330011,#330011,#330011,40.763833,-73.795023
#ff6666,#330011,#330011,#330011,40.895802,-73.859445
#ff6666,#330011,#330011,#330011,40.667114,-73.94937
#ff6666,#330011,#330011,#330011,40.646517,-74.008863
#ff6666,#330011,#330011,#330011,40.646517,-74.008863
#ff6666,#330011,#330011,#330011,40.646517,-74.008863
#ff6666,#330011,#330011,#330011,40.864953,-73.925503
#ff6666,#330011,#330011,#330011,40.854064,-73.902297
#ff6666,#330011,#330011,#330011,40.717736,-73.91268
#ff6666,#330011,#330011,#330011,40.736917,-73.951901
#ff6666,#330011,#330011,#330011,40.606603,-73.76202
#ff6666,#330011,#330011,#330011,40.802766,-73.939572
#ff6666,#330011,#330011,#330011,40.857208,-73.885674
#ff6666,#330011,#330011,#330011,40.684505,-73.991979
#ff6666,#330011,#330011,#330011,40.684505,-73.991979
#ff6666,#330011,#330011,#330011,40.814901,-73.947719
#ff6666,#330011,#330011,#330011,40.668976,-73.870338
#ff6666,#330011,#330011,#330011,40.752774,-73.863187
#ff6666,#330011,#330011,#330011,40.81113,-73.936715
#ff6666,#330011,#330011,#330011,40.850629,-73.907319
#ff6666,#330011,#330011,#330011,40.659362,-73.990115
#ff6666,#330011,#330011,#330011,40.816466,-73.907807
#ff6666,#330011,#330011,#330011,40.699797,-73.98167
#ff6666,#330011,#330011,#330011,40.87662,-73.874041
#ff6666,#330011,#330011,#330011,40.814362,-73.944497
#ff6666,#330011,#330011,#330011,40.759873,-73.811691
#ff6666,#330011,#330011,#330011,40.835052,-73.940443
#ff6666,#330011,#330011,#330011,40.814694,-73.899923
#ff6666,#330011,#330011,#330011,40.634492,-74.118152
#ff6666,#330011,#330011,#330011,40.586625,-73.973316
#ff6666,#330011,#330011,#330011,40.896766,-73.850874
#ff6666,#330011,#330011,#330011,40.886743,-73.849284
#ff6666,#330011,#330011,#330011,40.615215,-74.084649
#ff6666,#330011,#330011,#330011,40.876047,-73.851601
#ff6666,#330011,#330011,#330011,40.675781,-73.75978
#ff6666,#330011,#330011,#330011,40.65956,-73.913016
#ff6666,#330011,#330011,#330011,40.805182,-73.91863
#ff6666,#330011,#330011,#330011,40.838546,-73.867336
#ff6666,#330011,#330011,#330011,40.871516,-73.836161
#ff6666,#330011,#330011,#330011,40.840336,-73.921996
#ff6666,#330011,#330011,#330011,40.840336,-73.921996
#ff6666,#330011,#330011,#330011,40.799009,-73.952409
#ff6666,#330011,#330011,#330011,40.687542,-73.830519
#ff6666,#330011,#330011,#330011,40.66428,-73.891938
#ff6666,#330011,#330011,#330011,40.694286,-73.836456
#ff6666,#330011,#330011,#330011,40.829885,-73.936762
#ff6666,#330011,#330011,#330011,40.829885,-73.936762
#ff6666,#330011,#330011,#330011,40.678348,-73.911914
