kmeans3,kmeans4,kmeans5,kmeans6,lat,lon
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.739402,-73.988472
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.621794,-73.97002
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.709487,-74.010267
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.856197,-73.855726
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.700318,-73.945468
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.82444,-73.923973
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.668647,-73.873276
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.854989,-73.899968
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.609033,-73.961166
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.77854,-73.988444
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.756044,-73.98695
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.7047,-73.801694
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.661292,-73.955289
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.733933,-73.977327
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.720205,-73.767571
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.706282,-73.86233
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.67402,-73.964946
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.821215,-73.876494
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.786824,-73.949189
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.723988,-74.000748
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.737965,-73.998262
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.742826,-73.880075
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.706841,-73.783372
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.688605,-73.985073
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.670612,-73.809225
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.614724,-73.996558
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.698285,-73.927063
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.810292,-73.903167
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.863106,-73.861138
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.755639,-73.966426
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.74369,-74.007086
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.758895,-73.984837
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.69338,-73.767761
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.819933,-73.94968
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.634539,-74.02653
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.67818,-73.804992
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.750459,-73.727165
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.650808,-73.958817
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.58032,-73.953544
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.717072,-73.76194
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.763848,-73.869666
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.720255,-74.00709
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.711774,-73.855408
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.661076,-73.958822
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.73237,-73.98909
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.866263,-73.908476
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.654857,-73.885682
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.670075,-73.954271
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.749121,-73.986168
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.67473,-73.876657
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.736255,-74.000911
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.696058,-73.835723
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.714618,-73.943548
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.659145,-73.960542
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.681268,-73.892877
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.694542,-73.993363
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.691672,-73.929302
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.644939,-73.997947
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.855021,-73.881199
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.758649,-73.864792
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.655751,-74.003025
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.755594,-73.831082
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.771598,-73.836493
#1a0d00,#1a0d00,#1a0d00,#1a0d00,40.824351,-73.945489
