dropoutPerc,kmeans3,kmeans4,kmeans5,kmeans6,lat,lon
12.26415,#66ccff,#66ccff,#0077b3,#66ccff,40.75141,-73.936879
7.76699,#66ccff,#66ccff,#0077b3,#66ccff,40.709563,-73.802804
11.25,#66ccff,#66ccff,#0077b3,#66ccff,40.729088,-73.982516
9.803921,#66ccff,#66ccff,#0077b3,#66ccff,40.810713,-73.956233
10.0,#66ccff,#66ccff,#0077b3,#66ccff,40.7051,-74.012972
2.259887,#66ccff,#66ccff,#0077b3,#66ccff,40.680817,-73.752528
3.149606,#66ccff,#66ccff,#0077b3,#66ccff,40.719387,-73.979781
0.9803921,#66ccff,#66ccff,#0077b3,#66ccff,40.680817,-73.752528
7.5,#66ccff,#66ccff,#0077b3,#66ccff,40.712254,-73.983975
8.928571,#66ccff,#66ccff,#0077b3,#66ccff,40.759219,-73.96695
13.91752,#66ccff,#66ccff,#0077b3,#66ccff,40.717988,-74.013842
2.127659,#66ccff,#66ccff,#0077b3,#66ccff,40.83944,-73.911745
12.37785,#66ccff,#66ccff,#0077b3,#66ccff,40.743367,-74.002764
10.12658,#66ccff,#66ccff,#0077b3,#66ccff,40.704733,-74.011405
9.477124,#66ccff,#66ccff,#0077b3,#66ccff,40.655764,-73.906688
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.763679,-73.990346
7.058823,#66ccff,#66ccff,#0077b3,#66ccff,40.87757,-73.913451
3.703703,#66ccff,#66ccff,#0077b3,#66ccff,40.680817,-73.752528
6.839622,#66ccff,#66ccff,#0077b3,#66ccff,40.650104,-73.949582
0.761035,#66ccff,#66ccff,#0077b3,#66ccff,40.761336,-73.995727
9.009009,#66ccff,#66ccff,#0077b3,#66ccff,40.649504,-73.958257
2.150537,#66ccff,#66ccff,#0077b3,#66ccff,40.8599,-73.860322
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.583274,-73.833653
1.111111,#66ccff,#66ccff,#0077b3,#66ccff,40.718379,-73.806184
5.555555,#66ccff,#66ccff,#0077b3,#66ccff,40.696983,-73.976081
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.695052,-73.833953
7.352941,#66ccff,#66ccff,#0077b3,#66ccff,40.823164,-73.911188
7.291666,#66ccff,#66ccff,#0077b3,#66ccff,40.806977,-73.938611
8.411214,#66ccff,#66ccff,#0077b3,#66ccff,40.713018,-73.798598
12.62135,#66ccff,#66ccff,#0077b3,#66ccff,40.678899,-73.931664
4.545454,#66ccff,#66ccff,#0077b3,#66ccff,40.655764,-73.906688
3.370786,#66ccff,#66ccff,#0077b3,#66ccff,40.714722,-73.982528
0.3964321,#66ccff,#66ccff,#0077b3,#66ccff,40.831814,-73.878702
8.0,#66ccff,#66ccff,#0077b3,#66ccff,40.785978,-73.974201
5.521472,#66ccff,#66ccff,#0077b3,#66ccff,40.743415,-73.933398
13.56466,#66ccff,#66ccff,#0077b3,#66ccff,40.680817,-73.752528
11.11111,#66ccff,#66ccff,#0077b3,#66ccff,40.83944,-73.911745
10.14492,#66ccff,#66ccff,#0077b3,#66ccff,40.810713,-73.956233
3.174603,#66ccff,#66ccff,#0077b3,#66ccff,40.701592,-73.988627
7.177033,#66ccff,#66ccff,#0077b3,#66ccff,40.650104,-73.949582
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.768026,-73.989122
8.235294,#66ccff,#66ccff,#0077b3,#66ccff,40.806977,-73.938611
13.33333,#66ccff,#66ccff,#0077b3,#66ccff,40.649504,-73.958257
6.626506,#66ccff,#66ccff,#0077b3,#66ccff,40.695447,-73.985602
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.742414,-74.002516
10.38961,#66ccff,#66ccff,#0077b3,#66ccff,40.785175,-73.942018
4.132231,#66ccff,#66ccff,#0077b3,#66ccff,40.827486,-73.919027
4.464285,#66ccff,#66ccff,#0077b3,#66ccff,40.705313,-74.012911
12.98701,#66ccff,#66ccff,#0077b3,#66ccff,40.678467,-73.96201
14.63414,#66ccff,#66ccff,#0077b3,#66ccff,40.698206,-73.746309
14.10256,#66ccff,#66ccff,#0077b3,#66ccff,40.716184,-73.993521
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.817601,-73.897985
10.75268,#66ccff,#66ccff,#0077b3,#66ccff,40.855509,-73.926263
4.166666,#66ccff,#66ccff,#0077b3,#66ccff,40.649504,-73.958257
12.65432,#66ccff,#66ccff,#0077b3,#66ccff,40.66691,-73.895137
9.411764,#66ccff,#66ccff,#0077b3,#66ccff,40.714264,-73.980923
4.081632,#66ccff,#66ccff,#0077b3,#66ccff,40.679527,-74.002004
1.219512,#66ccff,#66ccff,#0077b3,#66ccff,40.794822,-73.933201
7.272727,#66ccff,#66ccff,#0077b3,#66ccff,40.658815,-73.942977
0.4166666,#66ccff,#66ccff,#0077b3,#66ccff,40.593438,-73.98625
5.454545,#66ccff,#66ccff,#0077b3,#66ccff,40.714264,-73.980923
3.404255,#66ccff,#66ccff,#0077b3,#66ccff,40.69735,-73.984717
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.695052,-73.833953
1.052631,#66ccff,#66ccff,#0077b3,#66ccff,40.870196,-73.896468
1.875,#66ccff,#66ccff,#0077b3,#66ccff,40.669946,-73.96034
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.881316,-73.887339
2.542372,#66ccff,#66ccff,#0077b3,#66ccff,40.8599,-73.860322
11.11111,#66ccff,#66ccff,#0077b3,#66ccff,40.684972,-73.883042
1.694915,#66ccff,#66ccff,#0077b3,#66ccff,40.870196,-73.896468
6.19469,#66ccff,#66ccff,#0077b3,#66ccff,40.743415,-73.933398
9.411764,#66ccff,#66ccff,#0077b3,#66ccff,40.631698,-73.953803
6.451612,#66ccff,#66ccff,#0077b3,#66ccff,40.764961,-73.826964
9.259259,#66ccff,#66ccff,#0077b3,#66ccff,40.713018,-73.798598
11.25,#66ccff,#66ccff,#0077b3,#66ccff,40.633643,-73.917554
2.325581,#66ccff,#66ccff,#0077b3,#66ccff,40.790187,-73.944012
3.928571,#66ccff,#66ccff,#0077b3,#66ccff,40.763679,-73.990346
11.49425,#66ccff,#66ccff,#0077b3,#66ccff,40.806977,-73.938611
6.766917,#66ccff,#66ccff,#0077b3,#66ccff,40.83944,-73.911745
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.735539,-73.98745
7.142857,#66ccff,#66ccff,#0077b3,#66ccff,40.713018,-73.798598
0.1375515,#66ccff,#66ccff,#0077b3,#66ccff,40.83944,-73.911745
1.17647,#66ccff,#66ccff,#0077b3,#66ccff,40.806977,-73.938611
1.449275,#66ccff,#66ccff,#0077b3,#66ccff,40.673796,-73.896066
4.494382,#66ccff,#66ccff,#0077b3,#66ccff,40.765551,-73.993584
10.81081,#66ccff,#66ccff,#0077b3,#66ccff,40.738615,-73.824042
0.4464285,#66ccff,#66ccff,#0077b3,#66ccff,40.771283,-73.781082
9.890109,#66ccff,#66ccff,#0077b3,#66ccff,40.729088,-73.982516
1.388888,#66ccff,#66ccff,#0077b3,#66ccff,40.705714,-73.752764
6.0,#66ccff,#66ccff,#0077b3,#66ccff,40.811068,-73.909522
8.571428,#66ccff,#66ccff,#0077b3,#66ccff,40.722246,-73.9534
1.538461,#66ccff,#66ccff,#0077b3,#66ccff,40.680817,-73.752528
10.16949,#66ccff,#66ccff,#0077b3,#66ccff,40.763679,-73.990346
2.325581,#66ccff,#66ccff,#0077b3,#66ccff,40.619759,-73.958969
8.955223,#66ccff,#66ccff,#0077b3,#66ccff,40.765409,-73.959814
4.587155,#66ccff,#66ccff,#0077b3,#66ccff,40.68468,-73.991029
14.89361,#66ccff,#66ccff,#0077b3,#66ccff,40.641102,-73.898146
4.234527,#66ccff,#66ccff,#0077b3,#66ccff,40.700988,-74.011651
10.11235,#66ccff,#66ccff,#0077b3,#66ccff,40.697099,-73.786738
5.333333,#66ccff,#66ccff,#0077b3,#66ccff,40.674642,-73.783812
2.654867,#66ccff,#66ccff,#0077b3,#66ccff,40.680817,-73.752528
8.333333,#66ccff,#66ccff,#0077b3,#66ccff,40.8599,-73.860322
0.8403361,#66ccff,#66ccff,#0077b3,#66ccff,40.647776,-73.921543
7.5,#66ccff,#66ccff,#0077b3,#66ccff,40.870196,-73.896468
3.508771,#66ccff,#66ccff,#0077b3,#66ccff,40.718092,-73.976128
3.846153,#66ccff,#66ccff,#0077b3,#66ccff,40.841511,-73.874929
14.07284,#66ccff,#66ccff,#0077b3,#66ccff,40.680817,-73.752528
3.092783,#66ccff,#66ccff,#0077b3,#66ccff,40.711894,-73.939176
0.6578947,#66ccff,#66ccff,#0077b3,#66ccff,40.770287,-73.95327
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.732708,-73.982641
4.651162,#66ccff,#66ccff,#0077b3,#66ccff,40.580364,-73.93516
13.58024,#66ccff,#66ccff,#0077b3,#66ccff,40.708519,-73.855803
4.0,#66ccff,#66ccff,#0077b3,#66ccff,40.741218,-73.988787
4.854368,#66ccff,#66ccff,#0077b3,#66ccff,40.641102,-73.898146
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.705714,-73.752764
6.25,#66ccff,#66ccff,#0077b3,#66ccff,40.774895,-73.985642
13.97515,#66ccff,#66ccff,#0077b3,#66ccff,40.655764,-73.906688
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.793765,-73.948464
9.090909,#66ccff,#66ccff,#0077b3,#66ccff,40.709815,-73.943911
7.692307,#66ccff,#66ccff,#0077b3,#66ccff,40.665521,-73.912086
6.349206,#66ccff,#66ccff,#0077b3,#66ccff,40.83944,-73.911745
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.761511,-73.988638
0.9803921,#66ccff,#66ccff,#0077b3,#66ccff,40.797122,-73.966784
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.771367,-73.924307
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.815244,-73.944316
12.09302,#66ccff,#66ccff,#0077b3,#66ccff,40.69671,-73.947301
8.035714,#66ccff,#66ccff,#0077b3,#66ccff,40.692184,-73.963002
2.29885,#66ccff,#66ccff,#0077b3,#66ccff,40.742414,-74.002516
4.132231,#66ccff,#66ccff,#0077b3,#66ccff,40.582368,-73.968339
12.87878,#66ccff,#66ccff,#0077b3,#66ccff,40.774895,-73.985642
8.653846,#66ccff,#66ccff,#0077b3,#66ccff,40.765551,-73.993584
10.0,#66ccff,#66ccff,#0077b3,#66ccff,40.81366,-73.920294
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.583274,-73.833653
1.724137,#66ccff,#66ccff,#0077b3,#66ccff,40.741218,-73.988787
10.14492,#66ccff,#66ccff,#0077b3,#66ccff,40.605026,-73.995395
2.074688,#66ccff,#66ccff,#0077b3,#66ccff,40.700988,-74.011651
14.15094,#66ccff,#66ccff,#0077b3,#66ccff,40.827316,-73.90472
0.1246882,#66ccff,#66ccff,#0077b3,#66ccff,40.735539,-73.98745
9.090909,#66ccff,#66ccff,#0077b3,#66ccff,40.712254,-73.983975
7.169811,#66ccff,#66ccff,#0077b3,#66ccff,40.700988,-74.011651
9.638554,#66ccff,#66ccff,#0077b3,#66ccff,40.877505,-73.913666
8.910891,#66ccff,#66ccff,#0077b3,#66ccff,40.806977,-73.938611
13.33333,#66ccff,#66ccff,#0077b3,#66ccff,40.938668,-73.895252
9.90099,#66ccff,#66ccff,#0077b3,#66ccff,40.87757,-73.913451
15.0,#66ccff,#66ccff,#0077b3,#66ccff,40.771367,-73.924307
0.5154639,#66ccff,#66ccff,#0077b3,#66ccff,40.69735,-73.984717
0.8264462,#66ccff,#66ccff,#0077b3,#66ccff,40.582368,-73.968339
9.090909,#66ccff,#66ccff,#0077b3,#66ccff,40.842483,-73.916202
8.0,#66ccff,#66ccff,#0077b3,#66ccff,40.714722,-73.982528
6.25,#66ccff,#66ccff,#0077b3,#66ccff,40.729324,-74.00631
0.9523809,#66ccff,#66ccff,#0077b3,#66ccff,40.761511,-73.988638
6.690997,#66ccff,#66ccff,#0077b3,#66ccff,40.674715,-73.783887
1.754385,#66ccff,#66ccff,#0077b3,#66ccff,40.854456,-73.89718
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.583274,-73.833653
13.65979,#66ccff,#66ccff,#0077b3,#66ccff,40.674521,-73.913259
2.816901,#66ccff,#66ccff,#0077b3,#66ccff,40.828098,-73.917654
6.976744,#66ccff,#66ccff,#0077b3,#66ccff,40.680315,-73.84202
4.79452,#66ccff,#66ccff,#0077b3,#66ccff,40.74336,-73.871498
8.0,#66ccff,#66ccff,#0077b3,#66ccff,40.580364,-73.93516
4.571428,#66ccff,#66ccff,#0077b3,#66ccff,40.743415,-73.933398
9.183673,#66ccff,#66ccff,#0077b3,#66ccff,40.743367,-74.002764
3.773584,#66ccff,#66ccff,#0077b3,#66ccff,40.820915,-73.855857
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.870196,-73.896468
7.843137,#66ccff,#66ccff,#0077b3,#66ccff,40.759219,-73.96695
5.882352,#66ccff,#66ccff,#0077b3,#66ccff,40.742643,-73.936414
5.940594,#66ccff,#66ccff,#0077b3,#66ccff,40.806977,-73.938611
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.735539,-73.98745
8.783783,#66ccff,#66ccff,#0077b3,#66ccff,40.66927,-73.97875
13.75,#66ccff,#66ccff,#0077b3,#66ccff,40.865743,-73.859689
0.8403361,#66ccff,#66ccff,#0077b3,#66ccff,40.582368,-73.968339
10.25641,#66ccff,#66ccff,#0077b3,#66ccff,40.757624,-73.983505
9.302325,#66ccff,#66ccff,#0077b3,#66ccff,40.817601,-73.897985
4.210526,#66ccff,#66ccff,#0077b3,#66ccff,40.806977,-73.938611
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.740685,-73.989602
9.009009,#66ccff,#66ccff,#0077b3,#66ccff,40.649504,-73.958257
3.960396,#66ccff,#66ccff,#0077b3,#66ccff,40.821738,-73.902656
14.95327,#66ccff,#66ccff,#0077b3,#66ccff,40.85984,-73.888295
7.485029,#66ccff,#66ccff,#0077b3,#66ccff,40.735539,-73.98745
11.60714,#66ccff,#66ccff,#0077b3,#66ccff,40.81499,-73.856076
11.11111,#66ccff,#66ccff,#0077b3,#66ccff,40.774895,-73.985642
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.66927,-73.97875
11.0011,#66ccff,#66ccff,#0077b3,#66ccff,40.669939,-73.874362
11.21951,#66ccff,#66ccff,#0077b3,#66ccff,40.695447,-73.985602
1.459854,#66ccff,#66ccff,#0077b3,#66ccff,40.719387,-73.979781
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.740685,-73.989602
3.125,#66ccff,#66ccff,#0077b3,#66ccff,40.821474,-73.949046
6.741573,#66ccff,#66ccff,#0077b3,#66ccff,40.684972,-73.883042
1.428571,#66ccff,#66ccff,#0077b3,#66ccff,40.601385,-73.763754
7.407407,#66ccff,#66ccff,#0077b3,#66ccff,40.695447,-73.985602
3.492063,#66ccff,#66ccff,#0077b3,#66ccff,40.76558,-73.959603
14.65517,#66ccff,#66ccff,#0077b3,#66ccff,40.765551,-73.993584
13.27433,#66ccff,#66ccff,#0077b3,#66ccff,40.839933,-73.839158
0.0,#66ccff,#66ccff,#0077b3,#66ccff,40.761511,-73.988638
7.792207,#66ccff,#66ccff,#0077b3,#66ccff,40.666933,-73.951185
8.196721,#66ccff,#66ccff,#0077b3,#66ccff,40.83944,-73.911745
11.25,#66ccff,#66ccff,#0077b3,#66ccff,40.705038,-73.938666
6.133333,#66ccff,#66ccff,#0077b3,#66ccff,40.593438,-73.98625
1.315789,#66ccff,#66ccff,#0077b3,#66ccff,40.855509,-73.926263
14.82889,#66ccff,#66ccff,#0077b3,#66ccff,40.627236,-74.039737
11.70212,#66ccff,#66ccff,#0077b3,#66ccff,40.711894,-73.939176
8.108108,#66ccff,#66ccff,#0077b3,#66ccff,40.73657,-73.995516
9.420289,#66ccff,#66ccff,#0077b3,#66ccff,40.759219,-73.96695
6.716417,#66ccff,#66ccff,#0077b3,#66ccff,40.697099,-73.786738
1.492537,#66ccff,#66ccff,#0077b3,#66ccff,40.69735,-73.984717
7.558139,#66ccff,#66ccff,#0077b3,#66ccff,40.831814,-73.878702
6.521739,#66ccff,#66ccff,#0077b3,#e6f7ff,40.593516,-73.936674
5.504587,#66ccff,#66ccff,#0077b3,#e6f7ff,40.732148,-73.853596
10.0,#66ccff,#66ccff,#0077b3,#e6f7ff,40.593438,-73.98625
1.149425,#66ccff,#66ccff,#0077b3,#e6f7ff,40.815546,-73.930441
1.860465,#66ccff,#66ccff,#0077b3,#e6f7ff,40.69735,-73.984717
0.0,#66ccff,#66ccff,#0077b3,#e6f7ff,40.647776,-73.921543
1.063829,#66ccff,#66ccff,#0077b3,#e6f7ff,40.698278,-73.986521
13.33333,#66ccff,#66ccff,#0077b3,#e6f7ff,40.715539,-73.955142
13.15789,#66ccff,#66ccff,#0077b3,#e6f7ff,40.749547,-73.821594
7.586206,#66ccff,#66ccff,#0077b3,#e6f7ff,40.759219,-73.96695
10.63829,#66ccff,#66ccff,#0077b3,#e6f7ff,40.745836,-73.940381
1.528384,#66ccff,#66ccff,#0077b3,#e6f7ff,40.650104,-73.949582
5.617977,#66ccff,#66ccff,#0077b3,#e6f7ff,40.87757,-73.913451
10.52631,#66ccff,#66ccff,#0077b3,#e6f7ff,40.705313,-74.012911
10.14492,#66ccff,#66ccff,#0077b3,#e6f7ff,40.827316,-73.90472
3.703703,#66ccff,#66ccff,#0077b3,#e6f7ff,40.827748,-73.900672
5.607476,#66ccff,#66ccff,#0077b3,#e6f7ff,40.839514,-73.901847
6.796116,#66ccff,#66ccff,#0077b3,#e6f7ff,40.713018,-73.798598
4.395604,#66ccff,#66ccff,#0077b3,#e6f7ff,40.763679,-73.990346
6.179775,#66ccff,#66ccff,#0077b3,#e6f7ff,40.742643,-73.936414
8.370044,#66ccff,#66ccff,#0077b3,#e6f7ff,40.684668,-73.947523
13.18681,#66ccff,#66ccff,#0077b3,#e6f7ff,40.678535,-73.87523
10.30927,#66ccff,#66ccff,#0077b3,#e6f7ff,40.695453,-73.968767
1.315789,#66ccff,#66ccff,#0077b3,#e6f7ff,40.87757,-73.913451
13.81074,#66ccff,#66ccff,#0077b3,#e6f7ff,40.708519,-73.855803
11.11111,#66ccff,#66ccff,#0077b3,#e6f7ff,40.69735,-73.984717
2.0,#66ccff,#66ccff,#0077b3,#e6f7ff,40.680817,-73.752528
2.857142,#66ccff,#66ccff,#0077b3,#e6f7ff,40.669946,-73.96034
0.0,#66ccff,#66ccff,#0077b3,#e6f7ff,40.71164,-73.909241
7.360672,#66ccff,#66ccff,#0077b3,#e6f7ff,40.584482,-73.825288
10.48387,#66ccff,#66ccff,#0077b3,#e6f7ff,40.831814,-73.878702
10.97046,#66ccff,#66ccff,#0077b3,#e6f7ff,40.815976,-73.955665
3.361344,#66ccff,#66ccff,#0077b3,#e6f7ff,40.680817,-73.752528
0.0,#66ccff,#66ccff,#0077b3,#e6f7ff,40.881316,-73.887339
3.092783,#66ccff,#66ccff,#0077b3,#e6f7ff,40.711894,-73.939176
7.692307,#66ccff,#66ccff,#0077b3,#e6f7ff,40.647776,-73.921543
3.333333,#66ccff,#66ccff,#0077b3,#e6f7ff,40.83944,-73.911745
13.88888,#66ccff,#66ccff,#0077b3,#e6f7ff,40.785175,-73.942018
2.912621,#66ccff,#66ccff,#0077b3,#e6f7ff,40.674642,-73.783812
13.58024,#66ccff,#66ccff,#0077b3,#e6f7ff,40.827316,-73.90472
2.777777,#66ccff,#66ccff,#0077b3,#e6f7ff,40.66927,-73.97875
1.063829,#66ccff,#66ccff,#0077b3,#e6f7ff,40.649504,-73.958257
10.71428,#66ccff,#66ccff,#0077b3,#e6f7ff,40.875549,-73.861423
8.082191,#66ccff,#66ccff,#0077b3,#e6f7ff,40.66691,-73.895137
12.06611,#66ccff,#66ccff,#0077b3,#e6f7ff,40.680817,-73.752528
11.36363,#66ccff,#66ccff,#0077b3,#e6f7ff,40.785978,-73.974201
13.40206,#66ccff,#66ccff,#0077b3,#e6f7ff,40.85984,-73.888295
7.692307,#66ccff,#66ccff,#0077b3,#e6f7ff,40.690085,-73.989258
13.22314,#66ccff,#66ccff,#0077b3,#e6f7ff,40.83944,-73.911745
14.17399,#66ccff,#66ccff,#0077b3,#e6f7ff,40.66691,-73.895137
6.25,#66ccff,#66ccff,#0077b3,#e6f7ff,40.831814,-73.878702
5.555555,#66ccff,#66ccff,#0077b3,#e6f7ff,40.765551,-73.993584
0.5847953,#66ccff,#66ccff,#0077b3,#e6f7ff,40.700606,-73.794181
5.357142,#66ccff,#66ccff,#0077b3,#e6f7ff,40.740685,-73.989602
11.90476,#66ccff,#66ccff,#0077b3,#e6f7ff,40.691174,-73.933431
10.9589,#66ccff,#66ccff,#0077b3,#e6f7ff,40.81467,-73.912004
0.8547008,#66ccff,#66ccff,#0077b3,#e6f7ff,40.692552,-73.958339
1.086956,#66ccff,#66ccff,#0077b3,#e6f7ff,40.695052,-73.833953
6.122448,#66ccff,#66ccff,#0077b3,#e6f7ff,40.817323,-73.947082
13.46153,#66ccff,#66ccff,#0077b3,#e6f7ff,40.849475,-73.915611
12.19081,#66ccff,#66ccff,#0077b3,#e6f7ff,40.8452,-73.897334
5.747126,#66ccff,#66ccff,#0077b3,#e6f7ff,40.647776,-73.921543
1.282051,#66ccff,#66ccff,#0077b3,#e6f7ff,40.768026,-73.989122
12.29508,#66ccff,#66ccff,#0077b3,#e6f7ff,40.874772,-73.895199
15.0,#66ccff,#66ccff,#0077b3,#e6f7ff,40.649504,-73.958257
10.86956,#66ccff,#66ccff,#0077b3,#e6f7ff,40.705038,-73.938666
14.28571,#66ccff,#66ccff,#0077b3,#e6f7ff,40.714722,-73.982528
0.0,#66ccff,#66ccff,#0077b3,#e6f7ff,40.669946,-73.96034
13.20754,#66ccff,#66ccff,#0077b3,#e6f7ff,40.645798,-73.898582
5.376344,#66ccff,#66ccff,#0077b3,#e6f7ff,40.66691,-73.895137
2.232142,#66ccff,#66ccff,#0077b3,#e6f7ff,40.855509,-73.926263
12.22222,#66ccff,#66ccff,#0077b3,#e6f7ff,40.598032,-73.986742
12.6923,#66ccff,#66ccff,#0077b3,#e6f7ff,40.684668,-73.947523
10.65573,#66ccff,#66ccff,#0077b3,#e6f7ff,40.708343,-73.80413
6.730769,#66ccff,#66ccff,#0077b3,#e6f7ff,40.678899,-73.931664
4.545454,#66ccff,#66ccff,#0077b3,#e6f7ff,40.828098,-73.917654
13.0,#66ccff,#66ccff,#0077b3,#e6f7ff,40.827316,-73.90472
6.716417,#66ccff,#66ccff,#66ccff,#e6f7ff,40.764968,-73.789775
11.02941,#66ccff,#66ccff,#66ccff,#e6f7ff,40.849475,-73.915611
4.545454,#66ccff,#66ccff,#66ccff,#e6f7ff,40.741218,-73.988787
3.968253,#66ccff,#66ccff,#66ccff,#e6f7ff,40.855278,-73.8825
12.32876,#66ccff,#66ccff,#66ccff,#e6f7ff,40.818628,-73.920291
2.777777,#66ccff,#66ccff,#66ccff,#e6f7ff,40.745836,-73.940381
0.0,#66ccff,#66ccff,#66ccff,#e6f7ff,40.767928,-73.988097
10.79365,#66ccff,#66ccff,#66ccff,#e6f7ff,40.763679,-73.990346
12.51271,#66ccff,#66ccff,#66ccff,#e6f7ff,40.695726,-73.735762
12.79069,#66ccff,#66ccff,#66ccff,#e6f7ff,40.729088,-73.982516
7.142857,#66ccff,#66ccff,#66ccff,#e6f7ff,40.580364,-73.93516
8.823529,#66ccff,#66ccff,#66ccff,#e6f7ff,40.593438,-73.98625
13.51351,#66ccff,#66ccff,#66ccff,#e6f7ff,40.765551,-73.993584
4.166666,#66ccff,#66ccff,#66ccff,#e6f7ff,40.601385,-73.763754
10.44776,#66ccff,#66ccff,#66ccff,#e6f7ff,40.722423,-73.9906
1.935483,#66ccff,#66ccff,#66ccff,#e6f7ff,40.701592,-73.988627
10.47619,#66ccff,#66ccff,#66ccff,#e6f7ff,40.827316,-73.90472
9.876543,#66ccff,#66ccff,#66ccff,#e6f7ff,40.743367,-74.002764
8.080808,#66ccff,#66ccff,#66ccff,#e6f7ff,40.821738,-73.902656
7.692307,#66ccff,#66ccff,#66ccff,#e6f7ff,40.68468,-73.991029
13.09523,#66ccff,#66ccff,#66ccff,#e6f7ff,40.66905,-73.961729
5.970149,#66ccff,#66ccff,#66ccff,#e6f7ff,40.83944,-73.911745
0.0,#66ccff,#66ccff,#66ccff,#e6f7ff,40.601385,-73.763754
5.123513,#66ccff,#66ccff,#66ccff,#e6f7ff,40.742643,-73.936414
0.9708737,#66ccff,#66ccff,#66ccff,#e6f7ff,40.650104,-73.949582
12.5,#66ccff,#66ccff,#66ccff,#e6f7ff,40.741218,-73.988787
0.0,#66ccff,#66ccff,#66ccff,#e6f7ff,40.692552,-73.958339
0.0,#66ccff,#66ccff,#66ccff,#e6f7ff,40.763679,-73.990346
0.0,#66ccff,#66ccff,#66ccff,#e6f7ff,40.881316,-73.887339
5.555555,#66ccff,#66ccff,#66ccff,#e6f7ff,40.705313,-74.012911
8.653846,#66ccff,#66ccff,#66ccff,#e6f7ff,40.810135,-73.907157
9.574468,#66ccff,#66ccff,#66ccff,#e6f7ff,40.743415,-73.933398
0.0,#66ccff,#66ccff,#66ccff,#e6f7ff,40.701592,-73.988627
5.208333,#66ccff,#66ccff,#66ccff,#e6f7ff,40.765551,-73.993584
9.036144,#66ccff,#66ccff,#66ccff,#e6f7ff,40.717988,-74.013842
8.501594,#66ccff,#66ccff,#66ccff,#e6f7ff,40.593438,-73.98625
8.370044,#66ccff,#66ccff,#66ccff,#e6f7ff,40.684668,-73.947523
9.615384,#66ccff,#66ccff,#66ccff,#e6f7ff,40.886845,-73.914327
10.52631,#66ccff,#66ccff,#66ccff,#e6f7ff,40.810135,-73.907157
6.09756,#66ccff,#66ccff,#66ccff,#e6f7ff,40.875549,-73.861423
10.25641,#66ccff,#66ccff,#66ccff,#e6f7ff,40.649504,-73.958257
5.943152,#66ccff,#66ccff,#66ccff,#e6f7ff,40.669946,-73.96034
6.060606,#66ccff,#66ccff,#66ccff,#e6f7ff,40.765409,-73.959814
2.150537,#66ccff,#66ccff,#66ccff,#e6f7ff,40.83944,-73.911745
12.90322,#66ccff,#66ccff,#66ccff,#e6f7ff,40.669946,-73.96034
7.471264,#66ccff,#66ccff,#66ccff,#e6f7ff,40.71147,-74.001169
8.315334,#66ccff,#66ccff,#66ccff,#e6f7ff,40.669939,-73.874362
10.86956,#66ccff,#66ccff,#66ccff,#e6f7ff,40.743367,-74.002764
6.09756,#66ccff,#66ccff,#66ccff,#e6f7ff,40.811068,-73.909522
7.692307,#66ccff,#66ccff,#66ccff,#e6f7ff,40.875549,-73.861423
6.481481,#66ccff,#66ccff,#66ccff,#e6f7ff,40.649504,-73.958257
3.370786,#66ccff,#66ccff,#66ccff,#e6f7ff,40.743581,-73.929282
1.818181,#66ccff,#66ccff,#66ccff,#e6f7ff,40.760868,-73.982397
10.13513,#66ccff,#66ccff,#66ccff,#e6f7ff,40.71147,-74.001169
3.333333,#66ccff,#66ccff,#66ccff,#e6f7ff,40.647776,-73.921543
1.40845,#66ccff,#66ccff,#66ccff,#e6f7ff,40.669946,-73.96034
4.444444,#66ccff,#66ccff,#66ccff,#e6f7ff,40.613289,-74.002719
1.367187,#66ccff,#66ccff,#66ccff,#e6f7ff,40.674715,-73.783887
3.030303,#66ccff,#66ccff,#66ccff,#e6f7ff,40.83944,-73.911745
5.434782,#66ccff,#66ccff,#66ccff,#e6f7ff,40.678535,-73.87523
8.653846,#66ccff,#66ccff,#66ccff,#e6f7ff,40.810135,-73.907157
5.0,#66ccff,#66ccff,#66ccff,#e6f7ff,40.821738,-73.902656
