,lat,lon
1070,40.556456,-74.16514
1071,40.557734,-74.142235
1072,40.558385,-74.155519
1073,40.544985,-74.156823
1074,40.553758,-74.136435
1075,40.562832,-74.140344
1076,40.55601,-74.160152
1077,40.533611,-74.15274
1078,40.55759,-74.169025
1079,40.558965,-74.150092
1080,40.533041,-74.151106
1081,40.558689,-74.156935
1082,40.545633,-74.160135
1083,40.558236,-74.15446
1084,40.550356,-74.140547
1085,40.557343,-74.165571
1086,40.563939,-74.154206
1087,40.543523,-74.148427
1088,40.546588,-74.147343
1089,40.554223,-74.160597
1090,40.558907,-74.152975
1091,40.549981,-74.148898
1092,40.548242,-74.142944
1093,40.549063,-74.143803
1094,40.538124,-74.146993
1095,40.553806,-74.135113
1096,40.548815,-74.158808
1097,40.561762,-74.156179
1098,40.554542,-74.162693
1099,40.533055,-74.153404
1100,40.53843,-74.153716
1101,40.553536,-74.15298
1102,40.558229,-74.159978
1103,40.538279,-74.153567
1104,40.548293,-74.165072
1105,40.541996,-74.15146
1106,40.540994,-74.149039
1107,40.559169,-74.166517
1108,40.55569,-74.167655
1109,40.540247,-74.153101
1110,40.550033,-74.166554
1111,40.55021,-74.1526
1112,40.536217,-74.15381
1113,40.548537,-74.14041
1114,40.555502,-74.166828
1115,40.550409,-74.152085
1116,40.536886,-74.157145
1117,40.557611,-74.148532
1118,40.545122,-74.153555
1119,40.539985,-74.149219
1120,40.549812,-74.167295
1121,40.535151,-74.153827
1122,40.546967,-74.140461
1123,40.550709,-74.1372
1124,40.555636,-74.167838
1125,40.533409,-74.151554
1126,40.574161,-73.860816
1127,40.57233,-73.865755
1128,40.580917,-73.839593
1129,40.580377,-73.848566
1130,40.576882,-73.852411
1131,40.574959,-73.849337
1132,40.570397,-73.862561
1133,40.579423,-73.841075
1134,40.582508,-73.825656
1135,40.584569,-73.816384
1136,40.576337,-73.860326
1137,40.578223,-73.841725
1138,40.582254,-73.828176
1139,40.604745,-73.81961
1140,40.620306,-73.825304
1141,40.577993,-73.848069
1142,40.581074,-73.843856
1143,40.570882,-73.858042
1144,40.579956,-73.845177
1145,40.6338,-73.829312
1146,40.575603,-73.856728
1147,40.603218,-73.819844
1148,40.632387,-73.829182
1149,40.579133,-73.848728
1150,40.57829,-73.855327
1151,40.581271,-73.847918
1152,40.571881,-73.860464
1153,40.572711,-73.862902
1154,40.581311,-73.829503
1155,40.615233,-73.821737
1156,40.625465,-73.827205
1157,40.584832,-73.816551
1158,40.580125,-73.845414
1159,40.585451,-73.817213
1160,40.580842,-73.846937
1161,40.580118,-73.849296
1162,40.62882,-73.828165
1163,40.572368,-73.857673
1164,40.570322,-73.860684
1165,40.57829,-73.84722
1166,40.572292,-73.856933
1167,40.561221,-73.905995
1168,40.580931,-73.829299
1169,40.720439,-73.989098
1170,40.714208,-73.997238
1171,40.714116,-73.992691
1172,40.716244,-73.994929
1173,40.7178,-73.989577
1174,40.71135,-73.996439
1175,40.711325,-73.994293
1176,40.712994,-73.998573
1177,40.721337,-73.990275
1178,40.713908,-74.001852
1179,40.711561,-73.992325
1180,40.710124,-73.991904
1181,40.721002,-73.991309
1182,40.71576,-73.991918
1183,40.74172,-73.850442
1184,40.744486,-73.862621
1185,40.737081,-73.856831
1186,40.741348,-73.852517
1187,40.744664,-73.852972
1188,40.747145,-73.857525
1189,40.737978,-73.865436
1190,40.742901,-73.851433
1191,40.74085,-73.863674
1192,40.741159,-73.859066
1193,40.74388,-73.862801
1194,40.742953,-73.851259
1195,40.751105,-73.854907
1196,40.745792,-73.856895
1197,40.742528,-73.860481
1198,40.737199,-73.859011
1199,40.744861,-73.863423
1200,40.754473,-73.85523
1201,40.743562,-73.864624
1202,40.747905,-73.854525
1203,40.760558,-73.868095
1204,40.763801,-73.872487
1205,40.757458,-73.868227
1206,40.761389,-73.865819
1207,40.758492,-73.870595
1208,40.762828,-73.861566
1209,40.760384,-73.871057
1210,40.762909,-73.873908
1211,40.761978,-73.869282
1212,40.763955,-73.872642
1213,40.76823,-73.869556
1214,40.767709,-73.869337
1215,40.770888,-73.873029
1216,40.762157,-73.862308
1217,40.762056,-73.862694
1218,40.766422,-73.875838
1219,40.761375,-73.864922
1220,40.768295,-73.874672
1221,40.757449,-73.873919
1222,40.758062,-73.870644
1223,40.760847,-73.869047
1224,40.678258,-73.909416
1225,40.674079,-73.916778
1226,40.675242,-73.921002
1227,40.679782,-73.913924
1228,40.675976,-73.920207
1229,40.676515,-73.910032
1230,40.672559,-73.917078
1231,40.679849,-73.915096
1232,40.676932,-73.909867
1233,40.674873,-73.912361
1234,40.677221,-73.908123
1235,40.673165,-73.913786
1236,40.68315,-73.917166
1237,40.668501,-73.921309
1238,40.683567,-73.914399
1239,40.676516,-73.91669
1240,40.671743,-73.91862
1241,40.674408,-73.918199
1242,40.673904,-73.908958
1243,40.672073,-73.919606
1244,40.674647,-73.910194
1245,40.680455,-73.909822
1246,40.686374,-73.917064
1247,40.619997,-74.007617
1248,40.616535,-74.016296
1249,40.618788,-74.018513
1250,40.617226,-74.023539
1251,40.627278,-74.011228
1252,40.617043,-74.017141
1253,40.624587,-74.006661
1254,40.62072,-74.017636
1255,40.625402,-74.016041
1256,40.625284,-74.017055
1257,40.619176,-74.01785
1258,40.617147,-74.008459
1259,40.617077,-74.021911
1260,40.61978,-74.009602
1261,40.630769,-74.015725
1262,40.618786,-74.016064
1263,40.619765,-74.021636
1264,40.626118,-74.000032
1265,40.613452,-74.011069
1266,40.626189,-74.012441
1267,40.631745,-74.015613
1268,40.619538,-74.01222
1269,40.6283,-74.002578
1270,40.618052,-74.020341
1271,40.620942,-74.014039
1272,40.625646,-73.999457
1273,40.622549,-74.003403
1274,40.626457,-74.017442
1275,40.630007,-74.014461
1276,40.618344,-74.009569
1277,40.61885,-74.016208
1278,40.61231,-74.02633
1279,40.781813,-73.977168
1280,40.797357,-73.972089
1281,40.793315,-73.968389
1282,40.791822,-73.965323
1283,40.793224,-73.976597
1284,40.791001,-73.974843
1285,40.790535,-73.980014
1286,40.798383,-73.973237
1287,40.792384,-73.973655
1288,40.789451,-73.979461
1289,40.781548,-73.98115
1290,40.796433,-73.96235
1291,40.790244,-73.980266
1292,40.787093,-73.967878
1293,40.784407,-73.971204
1294,40.799158,-73.96883
1295,40.779085,-73.976598
1296,40.786967,-73.981312
1297,40.795253,-73.975925
1298,40.79831,-73.967124
1299,40.790473,-73.97553
1300,40.796551,-73.963103
1301,40.795824,-73.97434
1302,40.79016,-73.97333
1303,40.788559,-73.976301
1304,40.793887,-73.96975
1305,40.787229,-73.978922
1306,40.789366,-73.97316
1307,40.794218,-73.96639
1308,40.797628,-73.969088
1309,40.790024,-73.975171
1310,40.78325,-73.972401
1311,40.785669,-73.972897
1312,40.796885,-73.971883
1313,40.793036,-73.97188
1314,40.790007,-73.970851
1315,40.791737,-73.973691
1316,40.782261,-73.980941
1317,40.780879,-73.977164
1318,40.797523,-73.969644
1319,40.790202,-73.96905
1320,40.796241,-73.970679
1321,40.792484,-73.968869
1322,40.788105,-73.974056
1323,40.795287,-73.976398
1324,40.782818,-73.982137
1325,40.79882,-73.964123
1326,40.796046,-73.973159
1327,40.7886,-73.976966
1328,40.785319,-73.98368
1329,40.782345,-73.978427
1330,40.785299,-73.978944
1331,40.798494,-73.971146
1332,40.792518,-73.976467
1333,40.783404,-73.973023
1334,40.780512,-73.975826
1335,40.783369,-73.976607
1336,40.78659,-73.979655
1337,40.721197,-73.736072
1338,40.726498,-73.736809
1339,40.729103,-73.73879
1340,40.724279,-73.754535
1341,40.712309,-73.740049
1342,40.713201,-73.73779
1343,40.719063,-73.749503
1344,40.705592,-73.728132
1345,40.728573,-73.742086
1346,40.728778,-73.740049
1347,40.707918,-73.749244
1348,40.724485,-73.742726
1349,40.726599,-73.73184
1350,40.728039,-73.740307
1351,40.704088,-73.745623
1352,40.711831,-73.746836
1353,40.725679,-73.737767
1354,40.709128,-73.747895
1355,40.699268,-73.749306
1356,40.713309,-73.735532
1357,40.726365,-73.747231
1358,40.72384,-73.752949
1359,40.717661,-73.733346
1360,40.725109,-73.731425
1361,40.716697,-73.74599
1362,40.728392,-73.739637
1363,40.706647,-73.746033
1364,40.725481,-73.748703
1365,40.708819,-73.747666
1366,40.713724,-73.732322
1367,40.725378,-73.753174
1368,40.718141,-73.752942
1369,40.729675,-73.742209
1370,40.7127,-73.739802
1371,40.703035,-73.748574
1372,40.721802,-73.737651
1373,40.720856,-73.737934
1374,40.711284,-73.742466
1375,40.726215,-73.733137
1376,40.71131,-73.748539
1377,40.722673,-73.733469
1378,40.70617,-73.739344
1379,40.726396,-73.732334
1380,40.722475,-73.742662
1381,40.717276,-73.748863
1382,40.723683,-73.743155
1383,40.700458,-73.748265
1384,40.724721,-73.733612
1385,40.69997,-73.74923
1386,40.727123,-73.739337
1387,40.722093,-73.740026
1388,40.719238,-73.734016
1389,40.722636,-73.752935
1390,40.727206,-73.737066
1391,40.727733,-73.746182
1392,40.713368,-73.729725
1393,40.711274,-73.737033
1394,40.711123,-73.7461
1395,40.726655,-73.750596
1396,40.722788,-73.748367
1397,40.719984,-73.745776
1398,40.709158,-73.741668
1399,40.71959,-73.736485
1400,40.725593,-73.735931
1401,40.719334,-73.74225
1402,40.711691,-73.744732
1403,40.729744,-73.74165
1404,40.727479,-73.73513
1405,40.625515,-74.021405
1406,40.630184,-74.028866
1407,40.628311,-74.022225
1408,40.61388,-74.030107
1409,40.615893,-74.022146
1410,40.628988,-74.023338
1411,40.623658,-74.031519
1412,40.633737,-74.017035
1413,40.607458,-74.016879
1414,40.614241,-74.030634
1415,40.618643,-74.038994
1416,40.628268,-74.026233
1417,40.614453,-74.03511
1418,40.62977,-74.031334
1419,40.637833,-74.025333
1420,40.637228,-74.021672
1421,40.63387,-74.028246
1422,40.614306,-74.035522
1423,40.638543,-74.030872
1424,40.629021,-74.022037
1425,40.637032,-74.021399
1426,40.626824,-74.025996
1427,40.6336,-74.030256
1428,40.618997,-74.039769
1429,40.624652,-74.021758
1430,40.631348,-74.017168
1431,40.639529,-74.035138
1432,40.632654,-74.029429
1433,40.632801,-74.037607
1434,40.63087,-74.035568
1435,40.636078,-74.020805
1436,40.633433,-74.032715
1437,40.616568,-74.021871
1438,40.617771,-74.028952
1439,40.635299,-74.031571
1440,40.622175,-74.035577
1441,40.62572,-74.036404
1442,40.62766,-74.028376
1443,40.621003,-74.037854
1444,40.636548,-74.025614
1445,40.627303,-74.037188
1446,40.638631,-74.027048
1447,40.633938,-74.020112
1448,40.636817,-74.022122
1449,40.630153,-74.035455
1450,40.622743,-74.037543
1451,40.626903,-74.032339
1452,40.635682,-74.030886
1453,40.626747,-74.04078
1454,40.63817,-74.036014
1455,40.630934,-74.032458
1456,40.632298,-74.034837
1457,40.633763,-74.034531
1458,40.62311,-74.030021
1459,40.620857,-74.032741
1460,40.633319,-74.029088
1461,40.636377,-74.020465
1462,40.623557,-74.034686
1463,40.620381,-74.030818
1464,40.623599,-74.038
1465,40.631979,-74.018577
1466,40.614283,-74.032251
1467,40.615173,-74.034339
1468,40.628732,-74.03965
1469,40.632577,-74.037814
1470,40.622341,-74.022704
1471,40.62287,-74.038508
1472,40.626895,-74.031896
1473,40.619073,-74.039816
1474,40.628113,-74.034071
1475,40.88135,-73.848313
1476,40.869765,-73.841301
1477,40.871485,-73.843756
1478,40.888342,-73.818155
1479,40.870643,-73.840145
1480,40.887603,-73.828279
1481,40.875481,-73.845404
1482,40.875184,-73.846387
1483,40.881701,-73.847447
1484,40.875489,-73.839552
1485,40.884229,-73.847294
1486,40.886939,-73.819137
1487,40.870965,-73.837595
1488,40.880035,-73.845979
1489,40.8821,-73.850086
1490,40.881076,-73.849976
1491,40.885011,-73.834104
1492,40.889166,-73.834936
1493,40.883703,-73.845613
1494,40.883983,-73.839204
1495,40.88194,-73.840295
1496,40.880501,-73.841071
1497,40.887004,-73.841281
1498,40.874764,-73.847181
1499,40.893081,-73.836031
1500,40.87244,-73.841842
1501,40.817893,-73.809634
1502,40.818657,-73.817928
1503,40.818668,-73.813234
1504,40.837089,-73.826199
1505,40.817433,-73.817425
1506,40.819611,-73.818745
1507,40.82227,-73.817599
1508,40.832767,-73.823808
1509,40.815589,-73.813121
1510,40.812745,-73.824462
1511,40.81969,-73.813619
1512,40.812941,-73.825117
1513,40.82875,-73.825896
1514,40.831801,-73.824049
1515,40.819309,-73.817523
1516,40.839992,-73.826319
1517,40.8287,-73.823541
1518,40.829186,-73.830069
1519,40.815077,-73.826562
1520,40.830495,-73.829455
1521,40.817458,-73.812869
1522,40.820552,-73.822488
1523,40.842804,-73.834866
1524,40.816035,-73.801596
1525,40.817042,-73.821911
1526,40.814993,-73.817225
1527,40.815834,-73.824759
1528,40.819289,-73.813552
1529,40.817601,-73.821676
1530,40.83199,-73.818137
1531,40.830936,-73.816276
1532,40.820403,-73.821278
1533,40.816957,-73.818451
1534,40.843906,-73.829268
1535,40.814203,-73.807314
1536,40.814283,-73.816342
1537,40.815642,-73.825834
1538,40.84339,-73.836032
1539,40.816315,-73.801573
1540,40.826153,-73.817238
1541,40.818844,-73.824613
1542,40.830825,-73.826554
1543,40.818507,-73.81912
1544,40.832091,-73.826359
1545,40.838599,-73.833106
1546,40.815669,-73.812454
1547,40.839861,-73.828846
1548,40.830512,-73.823472
1549,40.843439,-73.83391
1550,40.817682,-73.820471
1551,40.749439,-73.813295
1552,40.754682,-73.817209
1553,40.754584,-73.795273
1554,40.755726,-73.79672
1555,40.747616,-73.802731
1556,40.751794,-73.806652
1557,40.756095,-73.799786
1558,40.756976,-73.808154
1559,40.755854,-73.815525
1560,40.752006,-73.810559
1561,40.753737,-73.799878
1562,40.748849,-73.799289
1563,40.757855,-73.817753
1564,40.758737,-73.797916
1565,40.75493,-73.814688
1566,40.759681,-73.80791
1567,40.749793,-73.809469
1568,40.755502,-73.817837
1569,40.747824,-73.81427
1570,40.755736,-73.819887
1571,40.754955,-73.812482
1572,40.760203,-73.815099
1573,40.752013,-73.805058
1574,40.755256,-73.812976
1575,40.749049,-73.812227
1576,40.756873,-73.79968
1577,40.75518,-73.807458
1578,40.75374,-73.816023
1579,40.750195,-73.807742
1580,40.759022,-73.810607
1581,40.76077,-73.809521
1582,40.758802,-73.811438
1583,40.863802,-73.822944
1584,40.881271,-73.826323
1585,40.860402,-73.824644
1586,40.871011,-73.832836
1587,40.87883,-73.842342
1588,40.877614,-73.823542
1589,40.8711,-73.832886
1590,40.877226,-73.823675
1591,40.874376,-73.83392
1592,40.871667,-73.830568
1593,40.872174,-73.833611
1594,40.88288,-73.825664
1595,40.871392,-73.833206
1596,40.882566,-73.830813
1597,40.870169,-73.825831
1598,40.878628,-73.837137
1599,40.879143,-73.842513
1600,40.872584,-73.836117
1601,40.884491,-73.826261
1602,40.872494,-73.825588
1603,40.865378,-73.82384
1604,40.606466,-73.966779
1605,40.607709,-73.967583
1606,40.604587,-73.961905
1607,40.606053,-73.966022
1608,40.591601,-73.96942
1609,40.604653,-73.96223
1610,40.59118,-73.959703
1611,40.608209,-73.967562
1612,40.587834,-73.958176
1613,40.601096,-73.965971
1614,40.608331,-73.9678
1615,40.607884,-73.966039
1616,40.597446,-73.968322
1617,40.596158,-73.965036
1618,40.602895,-73.959948
1619,40.610467,-73.963424
1620,40.609155,-73.967292
1621,40.601941,-73.964917
1622,40.593704,-73.960456
1623,40.604796,-73.964237
1624,40.59517,-73.967258
1625,40.597459,-73.969425
1626,40.605277,-73.963061
1627,40.597778,-73.966507
1628,40.605703,-73.971459
1629,40.594329,-73.964293
1630,40.607184,-73.968457
1631,40.59488,-73.960789
1632,40.607257,-73.967813
1633,40.594444,-73.95715
1634,40.608386,-73.967247
1635,40.60603,-73.971424
1636,40.608439,-73.971883
1637,40.603782,-73.970905
1638,40.594243,-73.963272
1639,40.604381,-73.965256
1640,40.598033,-73.968748
1641,40.611232,-73.964511
1642,40.60855,-73.958552
1643,40.596193,-73.960033
1644,40.601285,-73.971252
1645,40.598498,-73.970727
1646,40.839042,-73.921536
1647,40.83202,-73.926016
1648,40.851655,-73.919846
1649,40.838135,-73.925135
1650,40.830838,-73.930472
1651,40.837359,-73.928055
1652,40.836542,-73.925754
1653,40.839594,-73.92548
1654,40.83399,-73.929702
1655,40.838743,-73.927703
1656,40.833892,-73.92601
1657,40.842741,-73.920741
1658,40.833429,-73.927303
1659,40.841751,-73.9236
1660,40.838475,-73.923386
1661,40.834811,-73.925152
1662,40.838348,-73.921441
1663,40.832864,-73.926652
1664,40.836368,-73.927344
1665,40.631332,-74.153631
1666,40.624327,-74.161617
1667,40.628065,-74.165328
1668,40.625,-74.15959
1669,40.63024,-74.159456
1670,40.636085,-74.168183
1671,40.634919,-74.158979
1672,40.635491,-74.148466
1673,40.628304,-74.156658
1674,40.632419,-74.152059
1675,40.619443,-74.161549
1676,40.62416,-74.155123
1677,40.638355,-74.164429
1678,40.628553,-74.151762
1679,40.62017,-74.159407
1680,40.638792,-74.163267
1681,40.624376,-74.157156
1682,40.621651,-74.165061
1683,40.63677,-74.165112
1684,40.637232,-74.164757
1685,40.630191,-74.153934
1686,40.624344,-74.149741
1687,40.626475,-74.146583
1688,40.629554,-74.157581
1689,40.638387,-74.14402
1690,40.63601,-74.158052
1691,40.638054,-74.16506
1692,40.626801,-74.166605
1693,40.638819,-74.166
1694,40.618963,-74.158323
1695,40.639963,-74.165957
1696,40.629738,-74.16396
1697,40.630205,-74.164708
1698,40.638046,-74.169403
1699,40.641019,-74.169388
1700,40.618304,-74.155167
1701,40.624577,-74.166697
1702,40.857452,-73.883001
1703,40.857961,-73.887009
1704,40.854582,-73.887466
1705,40.857543,-73.889344
1706,40.850487,-73.883689
1707,40.857469,-73.887263
1708,40.855624,-73.885047
1709,40.855885,-73.884324
1710,40.857689,-73.887073
1711,40.85189,-73.885378
1712,40.855816,-73.888215
1713,40.858944,-73.888121
1714,40.856639,-73.887122
1715,40.86293,-73.889868
1716,40.856812,-73.883541
1717,40.854712,-73.889505
1718,40.702199,-73.929574
1719,40.711117,-73.940778
1720,40.686877,-73.915173
1721,40.685259,-73.910565
1722,40.688254,-73.914994
1723,40.687432,-73.907758
1724,40.699129,-73.93219
1725,40.686521,-73.913061
1726,40.687152,-73.916228
1727,40.691563,-73.911749
1728,40.696182,-73.930577
1729,40.712113,-73.939653
1730,40.710805,-73.933744
1731,40.689949,-73.913481
1732,40.693915,-73.913918
1733,40.691245,-73.917152
1734,40.701848,-73.929918
1735,40.701664,-73.937607
1736,40.697257,-73.921541
1737,40.681122,-73.906929
1738,40.687941,-73.911942
1739,40.693802,-73.923762
1740,40.697809,-73.920999
1741,40.700967,-73.937283
1742,40.701568,-73.930036
1743,40.691341,-73.919149
1744,40.693133,-73.918565
1745,40.686829,-73.908196
1746,40.691882,-73.917287
1747,40.698871,-73.926666
1748,40.69626,-73.922517
1749,40.693552,-73.915647
1750,40.696464,-73.927945
1751,40.693982,-73.922409
1752,40.695644,-73.929391
1753,40.696654,-73.924321
1754,40.68727,-73.915954
1755,40.683988,-73.906295
1756,40.698034,-73.929823
1757,40.694224,-73.918266
1758,40.689492,-73.917446
1759,40.689487,-73.908081
1760,40.710008,-73.937523
1761,40.695544,-73.91678
1762,40.703926,-73.934544
1763,40.596233,-73.949818
1764,40.586384,-73.93026
1765,40.596164,-73.93778
1766,40.590224,-73.944886
1767,40.586935,-73.944089
1768,40.594939,-73.941797
1769,40.597931,-73.929389
1770,40.597651,-73.946784
1771,40.586984,-73.946123
1772,40.583254,-73.951028
1773,40.599339,-73.934988
1774,40.593046,-73.951504
1775,40.578114,-73.952059
1776,40.576531,-73.947169
1777,40.588323,-73.947837
1778,40.588224,-73.939395
1779,40.58646,-73.95023
1780,40.59315,-73.947113
1781,40.580546,-73.941249
1782,40.585312,-73.958035
1783,40.57794,-73.943118
1784,40.583532,-73.944245
1785,40.597853,-73.942353
1786,40.58347,-73.948974
1787,40.57956,-73.943779
1788,40.58067,-73.943176
1789,40.60026,-73.935968
1790,40.579607,-73.947576
1791,40.587268,-73.923849
1792,40.592722,-73.946319
1793,40.588667,-73.939768
1794,40.580463,-73.942039
1795,40.580153,-73.943077
1796,40.598036,-73.929694
1797,40.579147,-73.940987
1798,40.589399,-73.955499
1799,40.599438,-73.935006
1800,40.592822,-73.954253
1801,40.588859,-73.943629
1802,40.586968,-73.945099
1803,40.598081,-73.933544
1804,40.598043,-73.932197
1805,40.599028,-73.938787
1806,40.58091,-73.940899
1807,40.577671,-73.952113
1808,40.583753,-73.939193
1809,40.577597,-73.948344
1810,40.584469,-73.952424
1811,40.596927,-73.93534
1812,40.577241,-73.949583
1813,40.599909,-73.942375
1814,40.593366,-73.932888
1815,40.577888,-73.950277
1816,40.615907,-73.947666
1817,40.62795,-73.94994
1818,40.62261,-73.954849
1819,40.617574,-73.961779
1820,40.622361,-73.958014
1821,40.616607,-73.952735
1822,40.616919,-73.952665
1823,40.611471,-73.95141
1824,40.611733,-73.953883
1825,40.622675,-73.947995
1826,40.614313,-73.953111
1827,40.620263,-73.958638
1828,40.611153,-73.951777
1829,40.618358,-73.95117
1830,40.613256,-73.955787
1831,40.615773,-73.952572
1832,40.614791,-73.946733
1833,40.623414,-73.960174
1834,40.617688,-73.951861
1835,40.622069,-73.955837
1836,40.628814,-73.967842
1837,40.626278,-73.953485
1838,40.62531,-73.966231
1839,40.624635,-73.949444
1840,40.624188,-73.953217
1841,40.61465,-73.949547
1842,40.615121,-73.949421
1843,40.620715,-73.950474
1844,40.6257,-73.970628
1845,40.618966,-73.958865
1846,40.621043,-73.945687
1847,40.621869,-73.948791
1848,40.620425,-73.949464
1849,40.619925,-73.958573
1850,40.614238,-73.962098
1851,40.618856,-73.951263
1852,40.614207,-73.953091
1853,40.62493,-73.970383
1854,40.622592,-73.955664
1855,40.625627,-73.970614
1856,40.623349,-73.960161
1857,40.613074,-73.957438
1858,40.611743,-73.962576
1859,40.625881,-73.958544
1860,40.621308,-73.951529
1861,40.614756,-73.94745
1862,40.617102,-73.94651
1863,40.623125,-73.967712
1864,40.733543,-73.988013
1865,40.723546,-73.984927
1866,40.725878,-73.982994
1867,40.728986,-73.983216
1868,40.724962,-73.992141
1869,40.724611,-73.991777
1870,40.723926,-73.98519
1871,40.729846,-73.988941
1872,40.724943,-73.988243
1873,40.728382,-73.979542
1874,40.727684,-73.989368
1875,40.730875,-73.988779
1876,40.730438,-73.990362
1877,40.728413,-73.98901
1878,40.726595,-73.990559
1879,40.853994,-73.915698
1880,40.855015,-73.912113
1881,40.85555,-73.915909
1882,40.857249,-73.906851
1883,40.845946,-73.915861
1884,40.852923,-73.914449
1885,40.84704,-73.914982
1886,40.851674,-73.916826
1887,40.854922,-73.911374
1888,40.85425,-73.908029
1889,40.84842,-73.919322
1890,40.847254,-73.920288
1891,40.848064,-73.918201
1892,40.850131,-73.917464
1893,40.84855,-73.913409
1894,40.854878,-73.91513
1895,40.851346,-73.914758
1896,40.850692,-73.9152
1897,40.852398,-73.913341
1898,40.850865,-73.914576
1899,40.824411,-73.902536
1900,40.832184,-73.898591
1901,40.824343,-73.902564
1902,40.828135,-73.901597
1903,40.825389,-73.90606
1904,40.828171,-73.905816
1905,40.834139,-73.899797
1906,40.823788,-73.907261
1907,40.82905,-73.905232
1908,40.827796,-73.899487
1909,40.826264,-73.902057
1910,40.826655,-73.907786
1911,40.822495,-73.908345
1912,40.829782,-73.902155
1913,40.828367,-73.897878
1914,40.834389,-73.90189
1915,40.83485,-73.898789
1916,40.82893,-73.908304
1917,40.823429,-73.914348
1918,40.831147,-73.902417
1919,40.822199,-73.901403
1920,40.828892,-73.887992
1921,40.835258,-73.900427
1922,40.813893,-73.8905
1923,40.813762,-73.895231
1924,40.803789,-73.874852
1925,40.819609,-73.893378
1926,40.804791,-73.871734
1927,40.81387,-73.886253
1928,40.824262,-73.887758
1929,40.815905,-73.887407
1930,40.817959,-73.88996
1931,40.823587,-73.890396
1932,40.822199,-73.890404
1933,40.814399,-73.892832
1934,40.811695,-73.881834
1935,40.812995,-73.891031
1936,40.808275,-73.888434
1937,40.819131,-73.886155
1938,40.805302,-73.880739
1939,40.812858,-73.885029
1940,40.82405,-73.887608
1941,40.811993,-73.889733
1942,40.814038,-73.889517
1943,40.809876,-73.894201
1944,40.819481,-73.885001
1945,40.825523,-73.89067
1946,40.814379,-73.888306
1947,40.806028,-73.881477
1948,40.824764,-73.894736
1949,40.815353,-73.885824
1950,40.80566,-73.88004
1951,40.811473,-73.892988
1952,40.820655,-73.887211
1953,40.826284,-73.893001
1954,40.81018,-73.872786
1955,40.817235,-73.882911
1956,40.806694,-73.870953
1957,40.711387,-73.986813
1958,40.713508,-73.989139
1959,40.715081,-73.979552
1960,40.717487,-73.983893
1961,40.720105,-73.98363
1962,40.710595,-73.986149
1963,40.712193,-73.98023
1964,40.724317,-73.979306
1965,40.718088,-73.984672
1966,40.726219,-73.978258
1967,40.727709,-73.978205
1968,40.723319,-73.979305
1969,40.714142,-73.982324
1970,40.721966,-73.977408
1971,40.719681,-73.983727
1972,40.714235,-73.985035
1973,40.713291,-73.985218
1974,40.727945,-73.975895
1975,40.712628,-73.99103
1976,40.660482,-73.933773
1977,40.659479,-73.956867
1978,40.657598,-73.943631
1979,40.651615,-73.95008
1980,40.652934,-73.955984
1981,40.652446,-73.954912
1982,40.660917,-73.934379
1983,40.661229,-73.933694
1984,40.662046,-73.929039
1985,40.65946,-73.938805
1986,40.660765,-73.952348
1987,40.659218,-73.956836
1988,40.650704,-73.953057
1989,40.665361,-73.964098
1990,40.656777,-73.960349
1991,40.656282,-73.948875
1992,40.650532,-73.957831
1993,40.662397,-73.960766
1994,40.65819,-73.959214
1995,40.659894,-73.94527
1996,40.658155,-73.956543
1997,40.66086,-73.962975
1998,40.658396,-73.950469
1999,40.658324,-73.960741
2000,40.660873,-73.948989
2001,40.658551,-73.951804
2002,40.663723,-73.9428
2003,40.651643,-73.951578
2004,40.662925,-73.954852
2005,40.655867,-73.955583
2006,40.663376,-73.953741
2007,40.722035,-73.955239
2008,40.71187,-73.958123
2009,40.717211,-73.949428
2010,40.708805,-73.964595
2011,40.711047,-73.95231
2012,40.706407,-73.9512
2013,40.723757,-73.956988
2014,40.718333,-73.958639
2015,40.710744,-73.958143
2016,40.71499,-73.958544
2017,40.719789,-73.957661
2018,40.713238,-73.955837
2019,40.715349,-73.965964
2020,40.716829,-73.954735
2021,40.710727,-73.958013
2022,40.710657,-73.967951
2023,40.716053,-73.965837
2024,40.71468,-73.956757
2025,40.715429,-73.960961
2026,40.713028,-73.95656
2027,40.712879,-73.960895
2028,40.722064,-73.958704
2029,40.70752,-73.96686
2030,40.709709,-73.958856
2031,40.718136,-73.959806
2032,40.717202,-73.96432
2033,40.716652,-73.961952
2034,40.708323,-73.962675
2035,40.716237,-73.959352
2036,40.720297,-73.954988
2037,40.721293,-73.955783
2038,40.721584,-73.955728
2039,40.717469,-73.949853
2040,40.714446,-73.955149
2041,40.837704,-73.915439
2042,40.83016,-73.920989
2043,40.821303,-73.927708
2044,40.827689,-73.92523
2045,40.830787,-73.924861
2046,40.820148,-73.927956
2047,40.835271,-73.923451
2048,40.83692,-73.919703
2049,40.827152,-73.923561
2050,40.814499,-73.929974
2051,40.833998,-73.91853
2052,40.837442,-73.918806
2053,40.836564,-73.918637
2054,40.823925,-73.924515
2055,40.827194,-73.92469
2056,40.834856,-73.922923
2057,40.842635,-73.912394
2058,40.844154,-73.915027
2059,40.827724,-73.925358
2060,40.827679,-73.925211
2061,40.831112,-73.925389
2062,40.694274,-73.969126
2063,40.689548,-73.969865
2064,40.698027,-73.977359
2065,40.689793,-73.975394
2066,40.684539,-73.974017
2067,40.695424,-73.972386
2068,40.69801,-73.973355
