,DayofWeek,OccurrenceMonth,OccurrenceDay,OccurrenceYear,OccurrenceHour,Offense,Borough,lat,lon
9813,Sunday,Jul,19,2015,200,ROBBERY,Brooklyn,40.669328977,-73.884806604
10733,Thursday,Aug,6,2015,1100,ROBBERY,Brooklyn,40.664609324,-73.922489422
4775,Wednesday,Mar,25,2015,2000,ROBBERY,Brooklyn,40.649318159,-73.914755595
27871,Wednesday,Sep,16,2015,1800,FELONY ASSAULT,Brooklyn,40.671634714,-73.87443126
1936,Monday,Jan,12,2015,2300,ROBBERY,Brooklyn,40.577379617,-73.96829052
58888,Monday,Jun,15,2015,1700,GRAND LARCENY,Brooklyn,40.660305998,-73.947677719
16265,Saturday,Feb,28,2015,2100,FELONY ASSAULT,Brooklyn,40.696243235,-73.941756906
476,Wednesday,Dec,17,2014,1500,RAPE,Brooklyn,40.602603179,-74.003087661
16432,Wednesday,Mar,4,2015,1600,FELONY ASSAULT,Brooklyn,40.700085416,-73.940787018
58337,Wednesday,Jun,10,2015,1200,GRAND LARCENY,Brooklyn,40.659453238,-73.938346956
19522,Sunday,May,3,2015,1400,FELONY ASSAULT,Brooklyn,40.701150044,-73.940126081
5873,Tuesday,Apr,21,2015,1700,ROBBERY,Brooklyn,40.688369149,-73.916148003
50966,Monday,Apr,6,2015,400,GRAND LARCENY,Brooklyn,40.613448671,-73.967034377
44447,Thursday,Jan,29,2015,1200,GRAND LARCENY,Brooklyn,40.632468199,-73.947263605
40506,Thursday,Oct,16,2014,1400,GRAND LARCENY,Brooklyn,40.668707196,-73.946434696
39327,Thursday,Sep,24,2015,900,BURGLARY,Brooklyn,40.683083801,-73.945309037
68223,Tuesday,Sep,1,2015,1200,GRAND LARCENY,Brooklyn,40.602194099,-73.994199956
59914,Wednesday,Jun,24,2015,1800,GRAND LARCENY,Brooklyn,40.618528749,-73.944295721
71738,Sunday,Jan,25,2015,800,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.588044474,-73.973408836
13523,Tuesday,Sep,29,2015,1500,ROBBERY,Brooklyn,40.668859431,-73.916349163
64529,Saturday,Aug,1,2015,1100,GRAND LARCENY,Brooklyn,40.661978665,-73.944169329
34708,Wednesday,Jun,10,2015,200,BURGLARY,Brooklyn,40.627458224,-73.951846383
61155,Sunday,Jul,5,2015,1300,GRAND LARCENY,Brooklyn,40.694354634,-73.983290559
20842,Tuesday,May,26,2015,0,FELONY ASSAULT,Brooklyn,40.65402304,-73.927208504
21922,Sunday,Jun,14,2015,600,FELONY ASSAULT,Brooklyn,40.668647128,-73.873276152
51151,Tuesday,Apr,7,2015,2200,GRAND LARCENY,Brooklyn,40.630905675,-73.921851254
70259,Saturday,Sep,19,2015,1500,GRAND LARCENY,Brooklyn,40.668788414,-73.916828686
42649,Saturday,Jan,10,2015,2200,GRAND LARCENY,Brooklyn,40.611050514,-73.931512507
72473,Wednesday,Mar,11,2015,1900,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.686307691,-73.989379017
33624,Thursday,May,14,2015,900,BURGLARY,Brooklyn,40.711410334,-73.946422024
43069,Thursday,Jan,15,2015,900,GRAND LARCENY,Brooklyn,40.683747119,-73.963848356
24829,Thursday,Jul,30,2015,2300,FELONY ASSAULT,Brooklyn,40.688081995,-73.9175979
39397,Friday,Sep,25,2015,1600,BURGLARY,Brooklyn,40.704877995,-73.918662761
33707,Friday,May,15,2015,1900,BURGLARY,Brooklyn,40.632020149,-74.020137374
16979,Sunday,Mar,15,2015,900,FELONY ASSAULT,Brooklyn,40.682098606,-73.907073668
72413,Sunday,Mar,8,2015,2100,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.64085528,-73.958207273
39823,Sunday,Dec,1,2013,900,GRAND LARCENY,Brooklyn,40.695051109,-73.91779484
38644,Tuesday,Sep,8,2015,900,BURGLARY,Brooklyn,40.635502066,-73.905700967
41907,Saturday,Jan,3,2015,1500,GRAND LARCENY,Brooklyn,40.651698159,-73.868446756
15343,Saturday,Feb,7,2015,2100,FELONY ASSAULT,Brooklyn,40.719472826,-73.963295068
34420,Tuesday,Jun,2,2015,1300,BURGLARY,Brooklyn,40.693108807,-73.923209962
54451,Thursday,May,7,2015,1600,GRAND LARCENY,Brooklyn,40.696994556,-73.935225256
38008,Sunday,Aug,23,2015,2000,BURGLARY,Brooklyn,40.695651567,-73.933823742
31006,Monday,Mar,2,2015,1500,BURGLARY,Brooklyn,40.699967149,-73.930533981
18376,Monday,Apr,13,2015,1600,FELONY ASSAULT,Brooklyn,40.688647777,-73.980259478
6813,Wednesday,May,13,2015,2000,ROBBERY,Brooklyn,40.591010414,-73.946399802
31665,Saturday,Mar,21,2015,200,BURGLARY,Brooklyn,40.611985199,-73.950370042
39208,Monday,Sep,21,2015,900,BURGLARY,Brooklyn,40.624723511,-74.001049736
2012,Wednesday,Jan,14,2015,1700,ROBBERY,Brooklyn,40.68406075,-73.977459292
24106,Sunday,Jul,19,2015,900,FELONY ASSAULT,Brooklyn,40.59023575,-73.966451749
2896,Tuesday,Feb,3,2015,600,ROBBERY,Brooklyn,40.664033205,-73.915115264
8540,Sunday,Jun,21,2015,1300,ROBBERY,Brooklyn,40.654231731,-73.915307934
29672,Friday,Jan,23,2015,800,BURGLARY,Brooklyn,40.721535765,-73.94643553
1247,Sunday,Aug,30,2015,2200,RAPE,Brooklyn,40.648421119,-73.904897109
30459,Saturday,Feb,14,2015,2300,BURGLARY,Brooklyn,40.592128364,-73.987273223
61971,Sunday,Jul,12,2015,900,GRAND LARCENY,Brooklyn,40.651698159,-73.868446756
12972,Friday,Sep,18,2015,1600,ROBBERY,Brooklyn,40.674915309,-73.91384684
13795,Friday,Jan,2,2015,400,FELONY ASSAULT,Brooklyn,40.628175795,-73.927867144
48662,Saturday,Mar,14,2015,1500,GRAND LARCENY,Brooklyn,40.591867349,-73.985112906
60432,Monday,Jun,29,2015,0,GRAND LARCENY,Brooklyn,40.699094961,-73.961052284
38799,Friday,Sep,11,2015,2000,BURGLARY,Brooklyn,40.595492369,-73.93515808
15681,Sunday,Feb,15,2015,1100,FELONY ASSAULT,Brooklyn,40.677847848,-73.875998665
12114,Tuesday,Sep,1,2015,300,ROBBERY,Brooklyn,40.684888145,-73.923104049
10647,Tuesday,Aug,4,2015,1800,ROBBERY,Brooklyn,40.683954964,-73.954030234
4344,Saturday,Mar,14,2015,0,ROBBERY,Brooklyn,40.668530208,-73.879411666
7106,Wednesday,May,20,2015,2100,ROBBERY,Brooklyn,40.616227553,-73.986173645
3318,Thursday,Feb,12,2015,2200,ROBBERY,Brooklyn,40.606933964,-74.01119467
22268,Saturday,Jun,20,2015,1300,FELONY ASSAULT,Brooklyn,40.660481724,-73.881296857
44704,Sunday,Feb,1,2015,0,GRAND LARCENY,Brooklyn,40.678429195,-73.878056205
41747,Friday,Jan,2,2015,300,GRAND LARCENY,Brooklyn,40.68101188,-73.940547968
12137,Tuesday,Sep,1,2015,1300,ROBBERY,Brooklyn,40.672171677,-73.985466293
67716,Thursday,Aug,27,2015,1800,GRAND LARCENY,Brooklyn,40.696526752,-73.916346908
40397,Tuesday,Sep,30,2014,1200,GRAND LARCENY,Brooklyn,40.682802641,-73.972819409
16114,Thursday,Feb,26,2015,100,FELONY ASSAULT,Brooklyn,40.670655072,-73.91339092
74209,Monday,Jun,8,2015,2300,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.623261679,-74.019230553
4209,Tuesday,Mar,10,2015,1600,ROBBERY,Brooklyn,40.662240047,-73.939966365
58464,Thursday,Jun,11,2015,1300,GRAND LARCENY,Brooklyn,40.679524703,-73.904571538
75196,Monday,Jul,27,2015,800,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.661456586,-73.928285308
75278,Thursday,Jul,30,2015,1600,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.63398558,-73.897686686
15340,Saturday,Feb,7,2015,2000,FELONY ASSAULT,Brooklyn,40.672456883,-73.892122889
41426,Saturday,Dec,27,2014,1500,GRAND LARCENY,Brooklyn,40.619763209,-73.955266742
54759,Sunday,May,10,2015,300,GRAND LARCENY,Brooklyn,40.646210737,-73.980088251
24818,Thursday,Jul,30,2015,1700,FELONY ASSAULT,Brooklyn,40.644033654,-73.944959081
32461,Monday,Apr,13,2015,2100,BURGLARY,Brooklyn,40.681138546,-73.936181675
34974,Tuesday,Jun,16,2015,700,BURGLARY,Brooklyn,40.674730488,-73.876656982
49242,Friday,Mar,20,2015,1100,GRAND LARCENY,Brooklyn,40.696674987,-73.993401966
55831,Tuesday,May,19,2015,1400,GRAND LARCENY,Brooklyn,40.577888917,-73.994752844
608,Friday,Feb,13,2015,900,RAPE,Brooklyn,40.671106911,-73.881432957
56329,Saturday,May,23,2015,2200,GRAND LARCENY,Brooklyn,40.674887177,-73.999507546
6784,Wednesday,May,13,2015,300,ROBBERY,Brooklyn,40.62607117,-73.997018606
24508,Saturday,Jul,25,2015,2200,FELONY ASSAULT,Brooklyn,40.682103662,-73.921207168
43049,Thursday,Jan,15,2015,0,GRAND LARCENY,Brooklyn,40.682553329,-73.9991217
14323,Thursday,Jan,15,2015,1600,FELONY ASSAULT,Brooklyn,40.670117389,-73.958174519
12696,Sunday,Sep,13,2015,100,ROBBERY,Brooklyn,40.692403887,-73.990070406
45062,Wednesday,Feb,4,2015,1700,GRAND LARCENY,Brooklyn,40.687062953,-73.99695819
7908,Sunday,Jun,7,2015,200,ROBBERY,Brooklyn,40.706708647,-73.952914465
19771,Thursday,May,7,2015,1900,FELONY ASSAULT,Brooklyn,40.661411822,-73.886352133
5715,Friday,Apr,17,2015,2300,ROBBERY,Brooklyn,40.659451935,-73.931206915
74067,Monday,Jun,1,2015,1800,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.62707978,-74.018640841
49785,Thursday,Mar,26,2015,900,GRAND LARCENY,Brooklyn,40.596001958,-73.949712166
23901,Thursday,Jul,16,2015,1600,FELONY ASSAULT,Brooklyn,40.641840303,-73.906337004
26356,Saturday,Aug,22,2015,2100,FELONY ASSAULT,Brooklyn,40.650845511,-73.916461844
72684,Wednesday,Mar,25,2015,1400,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.65394062,-73.922880233
17261,Friday,Mar,20,2015,1400,FELONY ASSAULT,Brooklyn,40.668333118,-73.896902238
58462,Thursday,Jun,11,2015,1300,GRAND LARCENY,Brooklyn,40.696230286,-73.992601422
51315,Thursday,Apr,9,2015,1900,GRAND LARCENY,Brooklyn,40.62793662,-73.931743756
28995,Tuesday,Jan,6,2015,1400,BURGLARY,Brooklyn,40.665138194,-73.882582611
44438,Thursday,Jan,29,2015,900,GRAND LARCENY,Brooklyn,40.642829971,-73.985497907
10712,Wednesday,Aug,5,2015,1900,ROBBERY,Brooklyn,40.595196818,-73.947663921
62485,Thursday,Jul,16,2015,1700,GRAND LARCENY,Brooklyn,40.717135781,-73.959555502
48926,Tuesday,Mar,17,2015,1000,GRAND LARCENY,Brooklyn,40.599689714,-73.969594303
61796,Friday,Jul,10,2015,2100,GRAND LARCENY,Brooklyn,40.671899755,-73.9840388
17126,Tuesday,Mar,17,2015,2100,FELONY ASSAULT,Brooklyn,40.695157203,-73.97433258
75094,Wednesday,Jul,22,2015,2100,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.672463159,-73.948868635
73521,Wednesday,May,6,2015,1600,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.697810945,-73.988601823
23202,Sunday,Jul,5,2015,500,FELONY ASSAULT,Brooklyn,40.679309249,-73.879695024
53240,Monday,Apr,27,2015,900,GRAND LARCENY,Brooklyn,40.679308959,-73.949616903
3582,Friday,Feb,20,2015,2000,ROBBERY,Brooklyn,40.67795289,-74.00679736
56221,Friday,May,22,2015,2000,GRAND LARCENY,Brooklyn,40.676738766,-73.895122697
165,Saturday,Jul,4,2015,300,MURDER,Brooklyn,40.675727746,-73.921495901
34675,Tuesday,Jun,9,2015,700,BURGLARY,Brooklyn,40.622648269,-73.924350093
17977,Saturday,Apr,4,2015,2200,FELONY ASSAULT,Brooklyn,40.675560837,-73.875433305
10413,Thursday,Jul,30,2015,1600,ROBBERY,Brooklyn,40.681866121,-73.878496999
29994,Sunday,Feb,1,2015,2300,BURGLARY,Brooklyn,40.692529376,-73.941388727
50654,Thursday,Apr,2,2015,2200,GRAND LARCENY,Brooklyn,40.681426525,-73.880707941
64558,Saturday,Aug,1,2015,1500,GRAND LARCENY,Brooklyn,40.680441281,-73.982562148
18510,Thursday,Apr,16,2015,700,FELONY ASSAULT,Brooklyn,40.70036662,-73.912569717
20323,Sunday,May,17,2015,200,FELONY ASSAULT,Brooklyn,40.700996032,-73.913708548
25344,Friday,Aug,7,2015,1100,FELONY ASSAULT,Brooklyn,40.703247156,-73.926141294
6802,Wednesday,May,13,2015,1500,ROBBERY,Brooklyn,40.673781007,-73.896349456
64078,Wednesday,Jul,29,2015,1000,GRAND LARCENY,Brooklyn,40.575061929,-73.975069869
44922,Tuesday,Feb,3,2015,900,GRAND LARCENY,Brooklyn,40.677795065,-73.888808235
5714,Friday,Apr,17,2015,2300,ROBBERY,Brooklyn,40.580536842,-73.961589418
37612,Saturday,Aug,15,2015,100,BURGLARY,Brooklyn,40.684409409,-73.917487058
8829,Saturday,Jun,27,2015,2300,ROBBERY,Brooklyn,40.68751442,-73.914645469
68330,Wednesday,Sep,2,2015,1100,GRAND LARCENY,Brooklyn,40.692557669,-73.990971896
555,Saturday,Jan,17,2015,1600,RAPE,Brooklyn,40.671106911,-73.881432957
1698,Wednesday,Jan,7,2015,1800,ROBBERY,Brooklyn,40.627196249,-74.026562812
46707,Sunday,Feb,22,2015,1600,GRAND LARCENY,Brooklyn,40.663133397,-73.962432161
33777,Monday,May,18,2015,400,BURGLARY,Brooklyn,40.662444296,-73.961942348
6147,Tuesday,Apr,28,2015,2100,ROBBERY,Brooklyn,40.684932643,-73.948808596
39521,Monday,Sep,28,2015,2000,BURGLARY,Brooklyn,40.637248545,-73.951035836
21059,Saturday,May,30,2015,200,FELONY ASSAULT,Brooklyn,40.673362986,-73.961831572
65042,Wednesday,Aug,5,2015,1200,GRAND LARCENY,Brooklyn,40.604917065,-73.997941486
9531,Sunday,Jul,12,2015,2200,ROBBERY,Brooklyn,40.663133397,-73.962432161
45032,Wednesday,Feb,4,2015,1200,GRAND LARCENY,Brooklyn,40.682503738,-73.924311038
992,Friday,Jun,19,2015,100,RAPE,Brooklyn,40.5761573,-73.9759838
63632,Saturday,Jul,25,2015,1700,GRAND LARCENY,Brooklyn,40.713039884,-73.957577656
43843,Thursday,Jan,22,2015,1200,GRAND LARCENY,Brooklyn,40.643714677,-73.997428608
19328,Thursday,Apr,30,2015,1600,FELONY ASSAULT,Brooklyn,40.705678631,-73.921410136
43983,Friday,Jan,23,2015,1700,GRAND LARCENY,Brooklyn,40.62179366,-73.970020104
7542,Friday,May,29,2015,1500,ROBBERY,Brooklyn,40.672666069,-73.927974042
73553,Friday,May,8,2015,1400,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.611563265,-73.922068386
1273,Thursday,Sep,10,2015,100,RAPE,Brooklyn,40.658193432,-74.001032243
38637,Tuesday,Sep,8,2015,600,BURGLARY,Brooklyn,40.612789692,-73.950996147
61500,Wednesday,Jul,8,2015,1500,GRAND LARCENY,Brooklyn,40.697261817,-73.915617511
29239,Tuesday,Jan,13,2015,800,BURGLARY,Brooklyn,40.676271905,-73.982148645
51085,Tuesday,Apr,7,2015,1000,GRAND LARCENY,Brooklyn,40.659621538,-73.958682093
75700,Tuesday,Aug,18,2015,1800,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.703707008,-73.943257966
6590,Saturday,May,9,2015,700,ROBBERY,Brooklyn,40.636762182,-73.920576127
68111,Monday,Aug,31,2015,700,GRAND LARCENY,Brooklyn,40.727717709,-73.95455928
15387,Sunday,Feb,8,2015,1500,FELONY ASSAULT,Brooklyn,40.695487442,-73.910329446
2728,Thursday,Jan,29,2015,700,ROBBERY,Brooklyn,40.672880145,-73.923691086
34612,Sunday,Jun,7,2015,900,BURGLARY,Brooklyn,40.692529376,-73.941388727
71693,Thursday,Jan,22,2015,1800,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.675251684,-73.90529507
38639,Tuesday,Sep,8,2015,700,BURGLARY,Brooklyn,40.676681623,-73.905184884
46998,Wednesday,Feb,25,2015,1700,GRAND LARCENY,Brooklyn,40.579955498,-73.973221258
28640,Tuesday,Feb,10,2015,1500,BURGLARY,Brooklyn,40.651698159,-73.868446756
24145,Sunday,Jul,19,2015,2200,FELONY ASSAULT,Brooklyn,40.574751004,-73.987121747
28160,Monday,Sep,21,2015,1400,FELONY ASSAULT,Brooklyn,40.673459318,-73.876342091
74515,Wednesday,Jun,24,2015,1000,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.694975979,-73.9331753
53126,Sunday,Apr,26,2015,100,GRAND LARCENY,Brooklyn,40.714095347,-73.932027073
26487,Monday,Aug,24,2015,1400,FELONY ASSAULT,Brooklyn,40.644254252,-74.016447541
14775,Sunday,Jan,25,2015,1600,FELONY ASSAULT,Brooklyn,40.591693557,-73.940202615
76451,Thursday,Sep,17,2015,2200,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.687492038,-73.979174482
8539,Sunday,Jun,21,2015,1300,ROBBERY,Brooklyn,40.667759407,-73.957577616
19131,Monday,Apr,27,2015,900,FELONY ASSAULT,Brooklyn,40.684158814,-73.912655867
68046,Sunday,Aug,30,2015,1300,GRAND LARCENY,Brooklyn,40.682666375,-73.910025795
19943,Sunday,May,10,2015,900,FELONY ASSAULT,Brooklyn,40.679371743,-73.912413369
57388,Tuesday,Jun,2,2015,800,GRAND LARCENY,Brooklyn,40.686266341,-73.937197184
66600,Tuesday,Aug,18,2015,1400,GRAND LARCENY,Brooklyn,40.707156834,-73.937303743
1052,Monday,Jul,6,2015,1200,RAPE,Brooklyn,40.664527498,-73.947739291
57178,Sunday,May,31,2015,1500,GRAND LARCENY,Brooklyn,40.700468959,-73.921257593
446,Monday,Oct,13,2014,1200,RAPE,Brooklyn,40.5761573,-73.9759838
8432,Friday,Jun,19,2015,1000,ROBBERY,Brooklyn,40.613066999,-73.958152634
25871,Saturday,Aug,15,2015,2100,FELONY ASSAULT,Brooklyn,40.657246857,-73.925179457
41001,Monday,Dec,8,2014,700,GRAND LARCENY,Brooklyn,40.669079567,-73.976455015
75941,Thursday,Aug,27,2015,1300,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.64861799,-73.980537992
43354,Saturday,Jan,17,2015,1400,GRAND LARCENY,Brooklyn,40.628812237,-73.923093002
11007,Tuesday,Aug,11,2015,1500,ROBBERY,Brooklyn,40.668656183,-73.928349662
30596,Thursday,Feb,19,2015,1300,BURGLARY,Brooklyn,40.618978599,-73.99606077
25350,Friday,Aug,7,2015,1500,FELONY ASSAULT,Brooklyn,40.673790729,-73.891998159
34031,Saturday,May,23,2015,1500,BURGLARY,Brooklyn,40.691595506,-73.921823396
54472,Thursday,May,7,2015,1900,GRAND LARCENY,Brooklyn,40.631093169,-73.947502471
8638,Tuesday,Jun,23,2015,2100,ROBBERY,Brooklyn,40.695257213,-73.940484779
32741,Tuesday,Apr,21,2015,2200,BURGLARY,Brooklyn,40.692988944,-73.998674411
16633,Sunday,Mar,8,2015,500,FELONY ASSAULT,Brooklyn,40.675792969,-73.90268057
55577,Sunday,May,17,2015,700,GRAND LARCENY,Brooklyn,40.62466609,-73.916973726
61059,Saturday,Jul,4,2015,1000,GRAND LARCENY,Brooklyn,40.633158773,-74.022630883
75517,Monday,Aug,10,2015,2000,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.671630559,-73.982607712
17296,Saturday,Mar,21,2015,1000,FELONY ASSAULT,Brooklyn,40.659325226,-73.951938718
56469,Monday,May,25,2015,1300,GRAND LARCENY,Brooklyn,40.631818218,-74.027649085
29043,Thursday,Jan,8,2015,700,BURGLARY,Brooklyn,40.723882727,-73.946852142
12970,Friday,Sep,18,2015,1600,ROBBERY,Brooklyn,40.707663223,-73.939838894
10216,Monday,Jul,27,2015,300,ROBBERY,Brooklyn,40.667831754,-73.931216296
46659,Sunday,Feb,22,2015,1700,GRAND LARCENY,Brooklyn,40.624700653,-73.927492649
24752,Wednesday,Jul,29,2015,1500,FELONY ASSAULT,Brooklyn,40.650726357,-73.892028287
26381,Sunday,Aug,23,2015,100,FELONY ASSAULT,Brooklyn,40.671501248,-73.875375999
11531,Friday,Aug,21,2015,1600,ROBBERY,Brooklyn,40.60667872,-73.972591097
19326,Thursday,Apr,30,2015,1500,FELONY ASSAULT,Brooklyn,40.662155682,-73.941368556
66854,Thursday,Aug,20,2015,1600,GRAND LARCENY,Brooklyn,40.606590223,-73.960821735
24939,Saturday,Aug,1,2015,1500,FELONY ASSAULT,Brooklyn,40.575554238,-73.980141709
55267,Thursday,May,14,2015,1400,GRAND LARCENY,Brooklyn,40.703337718,-73.921957498
7440,Wednesday,May,27,2015,1900,ROBBERY,Brooklyn,40.692222403,-73.986788944
58751,Sunday,Jun,14,2015,1200,GRAND LARCENY,Brooklyn,40.693526892,-73.997163442
57752,Friday,Jun,5,2015,1100,GRAND LARCENY,Brooklyn,40.636641359,-73.887604936
19949,Sunday,May,10,2015,1200,FELONY ASSAULT,Brooklyn,40.652000822,-73.963231279
32230,Tuesday,Apr,7,2015,1900,BURGLARY,Brooklyn,40.667260649,-73.959784
2186,Saturday,Jan,17,2015,2300,ROBBERY,Brooklyn,40.634844481,-74.020451682
42773,Monday,Jan,12,2015,1000,GRAND LARCENY,Brooklyn,40.653515466,-73.886743997
5572,Tuesday,Apr,14,2015,2100,ROBBERY,Brooklyn,40.678349554,-73.883309251
34689,Tuesday,Jun,9,2015,1200,BURGLARY,Brooklyn,40.579179751,-73.958271063
38842,Saturday,Sep,12,2015,1600,BURGLARY,Brooklyn,40.648997405,-74.01524868
12888,Wednesday,Sep,16,2015,2000,ROBBERY,Brooklyn,40.665386997,-73.878995611
45546,Tuesday,Feb,10,2015,800,GRAND LARCENY,Brooklyn,40.667052358,-73.873228716
69385,Friday,Sep,11,2015,1200,GRAND LARCENY,Brooklyn,40.576008882,-73.94985321
32216,Tuesday,Apr,7,2015,900,BURGLARY,Brooklyn,40.691636551,-73.903566159
45491,Monday,Feb,9,2015,1200,GRAND LARCENY,Brooklyn,40.635795423,-73.937392403
63592,Saturday,Jul,25,2015,1100,GRAND LARCENY,Brooklyn,40.678965167,-73.937056242
72374,Friday,Mar,6,2015,1800,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.662897268,-73.987111942
3196,Tuesday,Feb,10,2015,500,ROBBERY,Brooklyn,40.591116437,-73.965129897
65924,Wednesday,Aug,12,2015,1800,GRAND LARCENY,Brooklyn,40.666659709,-73.941061806
51461,Saturday,Apr,11,2015,400,GRAND LARCENY,Brooklyn,40.668806093,-73.931121567
10395,Thursday,Jul,30,2015,800,ROBBERY,Brooklyn,40.668931646,-73.921449828
32407,Sunday,Apr,12,2015,1600,BURGLARY,Brooklyn,40.658117774,-73.946302635
42491,Friday,Jan,9,2015,1200,GRAND LARCENY,Brooklyn,40.650928834,-73.930293129
43511,Monday,Jan,19,2015,1000,GRAND LARCENY,Brooklyn,40.602952356,-73.951028576
42343,Wednesday,Jan,7,2015,1900,GRAND LARCENY,Brooklyn,40.678250863,-73.952891293
60395,Sunday,Jun,28,2015,1700,GRAND LARCENY,Brooklyn,40.609704577,-73.913736508
665,Saturday,Mar,7,2015,500,RAPE,Brooklyn,40.664527498,-73.947739291
11592,Saturday,Aug,22,2015,1500,ROBBERY,Brooklyn,40.691289195,-73.986908126
19119,Sunday,Apr,26,2015,2300,FELONY ASSAULT,Brooklyn,40.664579036,-73.935692882
55758,Monday,May,18,2015,1800,GRAND LARCENY,Brooklyn,40.57699549,-73.981523609
40016,Monday,Jun,2,2014,1500,GRAND LARCENY,Brooklyn,40.63317728,-73.949320267
43080,Thursday,Jan,15,2015,1000,GRAND LARCENY,Brooklyn,40.612454335,-73.920623055
70247,Saturday,Sep,19,2015,1300,GRAND LARCENY,Brooklyn,40.618835544,-73.990488381
28245,Tuesday,Sep,22,2015,2000,FELONY ASSAULT,Brooklyn,40.68893669,-73.919107697
8748,Friday,Jun,26,2015,800,ROBBERY,Brooklyn,40.665124931,-73.958988678
19123,Monday,Apr,27,2015,100,FELONY ASSAULT,Brooklyn,40.637307984,-74.009473899
72714,Friday,Mar,27,2015,1000,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.596601386,-73.946002821
51235,Wednesday,Apr,8,2015,2300,GRAND LARCENY,Brooklyn,40.660479822,-73.998015466
76330,Sunday,Sep,13,2015,1000,GRAND LARCENY OF MOTOR VEHICLE,Brooklyn,40.606291416,-73.97141
50436,Wednesday,Apr,1,2015,900,GRAND LARCENY,Brooklyn,40.616810912,-73.903454535
64451,Friday,Jul,31,2015,1900,GRAND LARCENY,Brooklyn,40.640328975,-73.969085749
4561,Friday,Mar,20,2015,300,ROBBERY,Brooklyn,40.610609078,-73.923560573
6706,Monday,May,11,2015,1900,ROBBERY,Brooklyn,40.636706102,-73.911438899
61116,Saturday,Jul,4,2015,2300,GRAND LARCENY,Brooklyn,40.612653656,-73.970632902
40776,Friday,Nov,21,2014,1100,GRAND LARCENY,Brooklyn,40.606736343,-73.988844258
3385,Saturday,Feb,14,2015,2000,ROBBERY,Brooklyn,40.669377363,-73.895224392
34513,Thursday,Jun,4,2015,1800,BURGLARY,Brooklyn,40.651635743,-73.932811474
41006,Monday,Dec,8,2014,1200,GRAND LARCENY,Brooklyn,40.684461543,-73.97775121
31771,Tuesday,Mar,24,2015,1600,BURGLARY,Brooklyn,40.634622267,-73.907273084
29975,Sunday,Feb,1,2015,200,BURGLARY,Brooklyn,40.654484391,-73.961820748
15007,Saturday,Jan,31,2015,300,FELONY ASSAULT,Brooklyn,40.677085254,-73.873891031
17591,Saturday,Mar,28,2015,1000,FELONY ASSAULT,Brooklyn,40.726965219,-73.947131102
33895,Wednesday,May,20,2015,2100,BURGLARY,Brooklyn,40.642103028,-73.948639667
55566,Sunday,May,17,2015,200,GRAND LARCENY,Brooklyn,40.668276755,-73.881153214
1099,Friday,Jul,17,2015,1900,RAPE,Brooklyn,40.648650085,-73.950335563
27349,Monday,Sep,7,2015,0,FELONY ASSAULT,Brooklyn,40.680347223,-73.930035241
37656,Sunday,Aug,16,2015,200,BURGLARY,Brooklyn,40.666898844,-73.878495425
37324,Saturday,Aug,8,2015,600,BURGLARY,Brooklyn,40.704673775,-73.94450867
58729,Sunday,Jun,14,2015,400,GRAND LARCENY,Brooklyn,40.689938022,-73.981477894
60893,Thursday,Jul,2,2015,1900,GRAND LARCENY,Brooklyn,40.719746598,-73.941646179
10894,Sunday,Aug,9,2015,400,ROBBERY,Brooklyn,40.575157051,-73.985573793
36270,Friday,Jul,17,2015,1300,BURGLARY,Brooklyn,40.630256252,-74.013223291
40178,Sunday,Aug,10,2014,100,GRAND LARCENY,Brooklyn,40.711045509,-73.960579992
68668,Friday,Sep,4,2015,2100,GRAND LARCENY,Brooklyn,40.585778463,-73.930371931
26360,Saturday,Aug,22,2015,2200,FELONY ASSAULT,Brooklyn,40.677553836,-73.911283711
29064,Friday,Jan,9,2015,0,BURGLARY,Brooklyn,40.607071742,-73.924630647
38215,Friday,Aug,28,2015,1200,BURGLARY,Brooklyn,40.618279185,-73.957666693
30464,Sunday,Feb,15,2015,200,BURGLARY,Brooklyn,40.680111893,-73.904339953
60653,Tuesday,Jun,30,2015,2000,GRAND LARCENY,Brooklyn,40.677612567,-74.006299803
